overall_accuracy_t1,balanced_accuracy_t1,fake_accuracy_t1,real_accuracy_t1,true_positive_rate_t1,false_positive_rate_t1,true_negative_rate_t1,false_negative_rate_t1,real_sharing_rate_t1,fake_sharing_rate_t1,share_given_judged_real_t1,share_given_judged_fake_t1,share_on_TN_t1,share_on_FP_t1,share_on_FN_t1,share_on_TP_t1,intervention_group,id,attrition,overall_accuracy_t2,balanced_accuracy_t2,fake_accuracy_t2,real_accuracy_t2,true_positive_rate_t2,false_positive_rate_t2,true_negative_rate_t2,false_negative_rate_t2,real_sharing_rate_t2,fake_sharing_rate_t2,share_given_judged_real_t2,share_given_judged_fake_t2,share_on_TN_t2,share_on_FP_t2,share_on_FN_t2,share_on_TP_t2
33.33333333333333,40.0,20.0,60.0,60.0,80.0,20.0,40.0,40.0,10.0,18.181818181818183,25.0,0.0,12.5,50.0,33.33333333333333,intervention_5,G1_P0224,0,76.92307692307693,77.5,75.0,80.0,80.0,25.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,55.00000000000001,50.0,60.0,60.0,50.0,50.0,40.0,60.0,20.0,50.0,14.285714285714285,20.0,20.0,0.0,100.0,intervention_4,G1_P0225,0,60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,40.0,70.0,63.63636363636363,50.0,50.0,83.33333333333334,0.0,40.0
46.666666666666664,60.0,20.0,100.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0226,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,20.0,10.0,20.0,20.0,20.0,0.0,0.0
57.14285714285714,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,33.33333333333333,0.0,100.0,33.33333333333333,72.72727272727273,0.0,0.0,50.0,0.0,100.0,intervention_2,G1_P0228,0,80.0,76.19047619047619,85.71428571428571,66.66666666666666,66.66666666666666,14.285714285714285,85.71428571428571,33.33333333333333,33.33333333333333,28.57142857142857,33.33333333333333,28.57142857142857,33.33333333333333,0.0,0.0,50.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,40.0,10.0,20.0,20.0,20.0,0.0,0.0,40.0,intervention_1,G1_P0229,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,10.0,11.11111111111111,0.0,0.0,25.0,0.0,0.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,20.0,20.0,0.0,0.0,33.33333333333333,0.0,0.0,intervention_5,G1_P0233,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,10.0,0.0,12.5,14.285714285714285,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,60.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,60.0,intervention_4,G1_P0234,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,40.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,40.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0235,0,86.66666666666667,80.0,100.0,60.0,60.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0236,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,60.00000000000001,80.0,40.0,40.0,20.0,80.0,60.0,20.0,10.0,50.0,0.0,0.0,50.0,0.0,50.0,intervention_5,G1_P0237,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0238,0,80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,33.33333333333333,control,G1_P0239,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0240,0,60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,20.0,30.0,60.0,10.0,14.285714285714285,66.66666666666666,0.0,50.0
60.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,20.0,10.0,0.0,25.0,16.666666666666664,0.0,50.0,0.0,control,G1_P0242,0,73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,10.0,0.0,10.0,12.5,0.0,0.0,0.0
60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0243,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,intervention_4,G1_P0244,0,53.84615384615385,59.72222222222222,44.44444444444444,75.0,75.0,55.55555555555556,44.44444444444444,25.0,0.0,11.11111111111111,0.0,20.0,25.0,0.0,0.0,0.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0245,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0246,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0248,0,93.33333333333333,90.0,100.0,80.0,80.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,45.0,50.0,40.0,40.0,50.0,50.0,60.0,20.0,60.0,85.71428571428571,12.5,20.0,100.0,0.0,50.0,intervention_5,G1_P0249,0,93.33333333333333,90.0,100.0,80.0,80.0,0.0,100.0,20.0,20.0,70.0,25.0,63.63636363636363,70.0,0.0,0.0,25.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0250,0,57.14285714285714,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.28571428571429,72.22222222222221,44.44444444444444,100.0,100.0,55.55555555555556,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0251,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0252,0,86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,50.0,20.0,80.0,80.0,80.0,20.0,20.0,100.0,90.0,100.0,66.66666666666666,50.0,100.0,100.0,100.0,intervention_5,G1_P0253,0,53.84615384615385,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,33.33333333333333,0.0,75.0,55.55555555555556,80.0,0.0,0.0,83.33333333333334,0.0,75.0
86.66666666666667,85.00000000000001,90.0,80.0,80.0,10.0,90.0,20.0,20.0,10.0,40.0,0.0,0.0,100.0,0.0,25.0,control,G1_P0255,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,40.0,30.0,40.0,30.0,30.0,0.0,0.0,40.0
60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,40.0,30.0,100.0,0.0,0.0,100.0,0.0,100.0,intervention_2,G1_P0256,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,20.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,25.0,intervention_2,G1_P0257,0,80.0,70.0,100.0,40.0,40.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0258,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,20.0,10.0,20.0,20.0,20.0,0.0,0.0
60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,60.0,20.0,44.44444444444444,16.666666666666664,0.0,40.0,100.0,50.0,intervention_2,G1_P0261,0,69.23076923076923,77.77777777777779,55.55555555555556,100.0,100.0,44.44444444444444,55.55555555555556,0.0,0.0,33.33333333333333,12.5,40.0,40.0,25.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,20.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,20.0,intervention_5,G1_P0262,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0263,0,73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.92307692307693,77.5,75.0,80.0,80.0,25.0,75.0,20.0,0.0,12.5,16.666666666666664,0.0,0.0,50.0,0.0,0.0,intervention_3,G1_P0265,0,90.9090909090909,90.0,100.0,80.0,80.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.61538461538461,88.88888888888889,77.77777777777779,100.0,100.0,22.22222222222222,77.77777777777779,0.0,75.0,44.44444444444444,83.33333333333334,28.57142857142857,28.57142857142857,100.0,0.0,75.0,intervention_3,G1_P0266,0,53.84615384615385,58.75,37.5,80.0,80.0,62.5,37.5,20.0,60.0,62.5,88.88888888888889,0.0,0.0,100.0,0.0,75.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0267,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,20.0,10.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,33.33333333333333,intervention_5,G1_P0268,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,75.0,50.0,100.0,100.0,50.0,50.0,0.0,50.0,33.33333333333333,60.0,0.0,0.0,66.66666666666666,0.0,50.0,intervention_1,G1_P0271,0,85.71428571428571,75.0,100.0,50.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.28571428571429,67.5,60.0,75.0,75.0,40.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0272,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,80.0,80.0,71.42857142857143,87.5,85.71428571428571,66.66666666666666,100.0,75.0,intervention_1,G1_P0273,0,64.28571428571429,67.77777777777779,55.55555555555556,80.0,80.0,44.44444444444444,55.55555555555556,20.0,60.0,33.33333333333333,62.5,16.666666666666664,20.0,50.0,0.0,75.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0275,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0276,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0279,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,55.00000000000001,50.0,60.0,60.0,50.0,50.0,40.0,20.0,0.0,12.5,0.0,0.0,0.0,0.0,33.33333333333333,intervention_2,G1_P0281,0,73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,20.0,22.22222222222222,0.0,0.0,50.0,0.0,0.0
86.66666666666667,80.0,100.0,60.0,60.0,0.0,100.0,40.0,20.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,intervention_3,G1_P0282,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.428571428571427,21.11111111111111,22.22222222222222,20.0,20.0,77.77777777777779,22.22222222222222,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0283,0,77.77777777777779,85.71428571428572,71.42857142857143,100.0,100.0,28.57142857142857,71.42857142857143,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0
60.0,55.00000000000001,70.0,40.0,40.0,30.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0284,0,60.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.33333333333333,55.55555555555556,11.11111111111111,100.0,100.0,88.88888888888889,11.11111111111111,0.0,100.0,77.77777777777779,90.9090909090909,0.0,0.0,87.5,0.0,100.0,intervention_1,G1_P0285,0,66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0
86.66666666666667,80.0,100.0,60.0,60.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0286,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,55.00000000000001,30.0,80.0,80.0,70.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control,G1_P0289,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0290,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,0.0,10.0,0.0,16.666666666666664,20.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_3,G1_P0291,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0292,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0293,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,50.0,40.0,60.0,60.0,60.0,40.0,40.0,0.0,10.0,11.11111111111111,0.0,0.0,16.666666666666664,0.0,0.0,control,G1_P0294,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,40.0,intervention_3,G1_P0295,0,92.85714285714286,94.44444444444444,88.88888888888889,100.0,100.0,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.33333333333333,90.0,100.0,80.0,80.0,0.0,100.0,20.0,60.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,intervention_1,G1_P0296,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,20.0,10.0,16.666666666666664,11.11111111111111,11.11111111111111,0.0,0.0,20.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,20.0,30.0,60.0,10.0,12.5,100.0,0.0,33.33333333333333,intervention_3,G1_P0298,0,60.0,65.0,50.0,80.0,80.0,50.0,50.0,20.0,40.0,50.0,66.66666666666666,16.666666666666664,20.0,80.0,0.0,50.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0299,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,80.0,50.0,90.0,0.0,0.0,100.0,0.0,80.0,control,G1_P0300,0,66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,10.0,12.5,0.0,0.0,25.0,0.0,0.0
40.0,44.99999999999999,30.0,60.0,60.0,70.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0301,0,71.42857142857143,77.77777777777779,55.55555555555556,100.0,100.0,44.44444444444444,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0303,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.85714285714286,94.44444444444444,88.88888888888889,100.0,100.0,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0304,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,70.0,60.0,80.0,80.0,40.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0305,0,92.85714285714286,94.44444444444444,88.88888888888889,100.0,100.0,11.11111111111111,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,20.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,20.0,intervention_1,G1_P0306,0,60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0307,0,46.666666666666664,60.0,20.0,100.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,20.0,18.181818181818183,0.0,0.0,33.33333333333333,0.0,0.0,intervention_1,G1_P0308,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,10.0,0.0,9.090909090909092,11.11111111111111,0.0,0.0,0.0,control,G1_P0309,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,20.0,14.285714285714285,12.5,12.5,50.0,0.0,0.0
61.53846153846154,75.0,50.0,100.0,100.0,50.0,50.0,0.0,100.0,70.0,100.0,40.0,40.0,100.0,0.0,100.0,intervention_4,G1_P0311,0,72.72727272727273,81.25,62.5,100.0,100.0,37.5,62.5,0.0,66.66666666666666,37.5,83.33333333333334,0.0,0.0,100.0,0.0,66.66666666666666
42.857142857142854,51.11111111111111,22.22222222222222,80.0,80.0,77.77777777777779,22.22222222222222,20.0,60.0,0.0,18.181818181818183,33.33333333333333,0.0,0.0,100.0,50.0,intervention_2,G1_P0312,0,73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,20.0,30.0,28.57142857142857,25.0,28.57142857142857,33.33333333333333,0.0,25.0
86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,40.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,40.0,intervention_3,G1_P0313,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,60.0,50.0,71.42857142857143,37.5,37.5,100.0,0.0,60.0
73.33333333333333,75.0,70.0,80.0,80.0,30.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0316,0,71.42857142857143,77.77777777777779,55.55555555555556,100.0,100.0,44.44444444444444,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,40.0,60.0,20.0,20.0,40.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0317,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.857142857142854,45.0,40.0,50.0,50.0,60.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0319,0,85.71428571428571,84.44444444444444,88.88888888888889,80.0,80.0,11.11111111111111,88.88888888888889,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.666666666666664,55.00000000000001,30.0,80.0,80.0,70.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0321,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,55.00000000000001,50.0,60.0,60.0,50.0,50.0,40.0,0.0,10.0,12.5,0.0,0.0,20.0,0.0,0.0,intervention_3,G1_P0322,0,46.666666666666664,60.0,20.0,100.0,100.0,80.0,20.0,0.0,0.0,10.0,7.6923076923076925,0.0,0.0,12.5,0.0,0.0
85.71428571428571,80.0,100.0,60.0,60.0,0.0,100.0,40.0,40.0,55.55555555555556,33.33333333333333,54.54545454545454,55.55555555555556,0.0,50.0,33.33333333333333,intervention_4,G1_P0323,0,46.666666666666664,60.0,20.0,100.0,100.0,80.0,20.0,0.0,60.0,80.0,76.92307692307693,50.0,50.0,87.5,0.0,60.0
66.66666666666666,75.0,50.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0324,0,80.0,80.0,80.0,80.0,80.0,20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,60.0,10.0,37.5,14.285714285714285,14.285714285714285,0.0,0.0,60.0,intervention_2,G1_P0325,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,20.0,60.0,37.5,57.14285714285714,57.14285714285714,66.66666666666666,0.0,20.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0326,0,93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333333333333336,65.0,30.0,100.0,100.0,70.0,30.0,0.0,60.0,50.0,58.333333333333336,33.33333333333333,33.33333333333333,57.14285714285714,0.0,60.0,intervention_4,G1_P0327,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,100.0,60.0,85.71428571428571,62.5,62.5,50.0,0.0,100.0
53.333333333333336,60.00000000000001,40.0,80.0,80.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0328,0,60.0,70.0,40.0,100.0,100.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.66666666666666,64.99999999999999,70.0,60.0,60.0,30.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0330,0,80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,70.0,80.0,60.0,60.0,20.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_1,G1_P0331,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.33333333333333,95.0,90.0,100.0,100.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_5,G1_P0333,0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,75.0,90.0,60.0,60.0,10.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_4,G1_P0334,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.33333333333333,80.0,60.0,100.0,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intervention_2,G1_P0337,0,86.66666666666667,90.0,80.0,100.0,100.0,20.0,80.0,0.0,20.0,20.0,14.285714285714285,25.0,25.0,0.0,0.0,20.0
57.14285714285714,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,33.33333333333333,0.0,100.0,66.66666666666666,90.9090909090909,33.33333333333333,33.33333333333333,83.33333333333334,0.0,100.0,intervention_5,G1_P0338,0,80.0,85.0,70.0,100.0,100.0,30.0,70.0,0.0,100.0,40.0,100.0,14.285714285714285,14.285714285714285,100.0,0.0,100.0
