session_id,page,event_type,element_type,element_label,x_pct,y_pct,time_on_page_ms,ts
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,scale-btn,Probably fake,,,2090,2026-06-30T21:00:39.487Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,scale-btn,Definitely fake,,,2090,2026-06-30T21:00:39.487Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.65,0.7,2156,2026-06-30T21:00:39.553Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,click,scale-btn,Definitely fake,0.65,0.7,2434,2026-06-30T21:00:39.831Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,scale-btn,Definitely fake,,,2523,2026-06-30T21:00:39.920Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.52,0.76,2657,2026-06-30T21:00:40.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,share-btn,No,,,2708,2026-06-30T21:00:40.105Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,click,share-btn,No,0.5,0.78,3063,2026-06-30T21:00:40.460Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,share-btn,No,,,3156,2026-06-30T21:00:40.553Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.4,0.84,3174,2026-06-30T21:00:40.571Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,next-btn,Next,,,3207,2026-06-30T21:00:40.604Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseleave,next-btn,Next,,,3256,2026-06-30T21:00:40.653Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mouseenter,next-btn,Next,,,3624,2026-06-30T21:00:41.021Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,mousemove,document,,0.32,0.87,3690,2026-06-30T21:00:41.087Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-11,click,next-btn,Next,0.32,0.87,3864,2026-06-30T21:00:41.261Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mousemove,document,,0.41,0.83,327,2026-06-30T21:00:41.589Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,share-btn,No,,,358,2026-06-30T21:00:41.620Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,share-btn,No,,,425,2026-06-30T21:00:41.687Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,scale-btn,Probably fake,,,509,2026-06-30T21:00:41.771Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mousemove,document,,0.57,0.68,842,2026-06-30T21:00:42.104Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,scale-btn,Probably fake,,,892,2026-06-30T21:00:42.154Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,scale-btn,Definitely fake,,,892,2026-06-30T21:00:42.154Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,scale-btn,Definitely fake,,,1243,2026-06-30T21:00:42.505Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,scale-btn,Probably fake,,,1243,2026-06-30T21:00:42.505Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,click,scale-btn,Probably fake,0.54,0.7,1518,2026-06-30T21:00:42.780Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mousemove,document,,0.54,0.7,1591,2026-06-30T21:00:42.853Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,scale-btn,Probably fake,,,1626,2026-06-30T21:00:42.888Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,share-btn,No,,,1675,2026-06-30T21:00:42.937Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,share-btn,No,,,1925,2026-06-30T21:00:43.187Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,share-btn,Yes,,,1925,2026-06-30T21:00:43.187Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mousemove,document,,0.41,0.8,2126,2026-06-30T21:00:43.388Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,click,share-btn,Yes,0.4,0.8,2429,2026-06-30T21:00:43.691Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseleave,share-btn,Yes,,,2541,2026-06-30T21:00:43.803Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mousemove,document,,0.36,0.87,2642,2026-06-30T21:00:43.904Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,mouseenter,next-btn,Next,,,2660,2026-06-30T21:00:43.922Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-12,click,next-btn,Next,0.34,0.87,3205,2026-06-30T21:00:44.467Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mousemove,document,,0.34,0.86,372,2026-06-30T21:00:44.839Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,share-btn,No,,,486,2026-06-30T21:00:44.953Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseleave,share-btn,No,,,520,2026-06-30T21:00:44.987Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,share-btn,Don't know,,,520,2026-06-30T21:00:44.987Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseleave,share-btn,Don't know,,,587,2026-06-30T21:00:45.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mousemove,document,,0.66,0.72,887,2026-06-30T21:00:45.354Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,scale-btn,Definitely fake,,,1004,2026-06-30T21:00:45.471Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,click,scale-btn,Definitely fake,0.64,0.68,1293,2026-06-30T21:00:45.760Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mousemove,document,,0.61,0.7,1388,2026-06-30T21:00:45.855Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseleave,scale-btn,Definitely fake,,,1403,2026-06-30T21:00:45.870Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,share-btn,No,,,1437,2026-06-30T21:00:45.904Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,click,share-btn,No,0.5,0.78,1928,2026-06-30T21:00:46.395Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mousemove,document,,0.5,0.78,2086,2026-06-30T21:00:46.553Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseleave,share-btn,No,,,2170,2026-06-30T21:00:46.637Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,next-btn,Next,,,2253,2026-06-30T21:00:46.720Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseleave,next-btn,Next,,,2286,2026-06-30T21:00:46.753Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mouseenter,next-btn,Next,,,2571,2026-06-30T21:00:47.038Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,mousemove,document,,0.35,0.88,2586,2026-06-30T21:00:47.053Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-13,click,next-btn,Next,0.35,0.87,2842,2026-06-30T21:00:47.309Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mousemove,document,,0.37,0.85,346,2026-06-30T21:00:47.655Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,share-btn,No,,,428,2026-06-30T21:00:47.737Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseleave,share-btn,No,,,445,2026-06-30T21:00:47.754Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,scale-btn,Probably fake,,,478,2026-06-30T21:00:47.787Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseleave,scale-btn,Probably fake,,,495,2026-06-30T21:00:47.804Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,scale-btn,Definitely fake,,,495,2026-06-30T21:00:47.804Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseleave,scale-btn,Definitely fake,,,695,2026-06-30T21:00:48.004Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mousemove,document,,0.65,0.66,972,2026-06-30T21:00:48.281Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,scale-btn,Definitely fake,,,1011,2026-06-30T21:00:48.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,click,scale-btn,Definitely fake,0.64,0.68,1270,2026-06-30T21:00:48.579Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseleave,scale-btn,Definitely fake,,,1396,2026-06-30T21:00:48.705Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,share-btn,No,,,1478,2026-06-30T21:00:48.787Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mousemove,document,,0.54,0.77,1478,2026-06-30T21:00:48.787Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,click,share-btn,No,0.53,0.78,1855,2026-06-30T21:00:49.164Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mousemove,document,,0.52,0.79,1995,2026-06-30T21:00:49.304Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseleave,share-btn,No,,,2011,2026-06-30T21:00:49.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mousemove,document,,0.34,0.9,2495,2026-06-30T21:00:49.804Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,mouseenter,next-btn,Next,,,2662,2026-06-30T21:00:49.971Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-14,click,next-btn,Next,0.33,0.86,2990,2026-06-30T21:00:50.299Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mousemove,document,,0.34,0.87,86,2026-06-30T21:00:50.386Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mousemove,document,,0.57,0.9,1126,2026-06-30T21:00:51.426Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseenter,share-btn,Don't know,,,1237,2026-06-30T21:00:51.537Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseleave,share-btn,Don't know,,,1270,2026-06-30T21:00:51.570Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseenter,scale-btn,Definitely fake,,,1308,2026-06-30T21:00:51.608Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,click,scale-btn,Definitely fake,0.64,0.67,1669,2026-06-30T21:00:51.969Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mousemove,document,,0.64,0.67,1769,2026-06-30T21:00:52.069Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseleave,scale-btn,Definitely fake,,,1855,2026-06-30T21:00:52.155Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseenter,share-btn,No,,,2004,2026-06-30T21:00:52.304Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,click,share-btn,No,0.49,0.79,2329,2026-06-30T21:00:52.629Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mousemove,document,,0.49,0.79,2420,2026-06-30T21:00:52.720Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseleave,share-btn,No,,,2453,2026-06-30T21:00:52.753Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseenter,next-btn,Next,,,2504,2026-06-30T21:00:52.804Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseleave,next-btn,Next,,,2720,2026-06-30T21:00:53.020Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,click,div,Image 15 / 15Is this image real or fake?Definitely realProba,0.35,0.84,2959,2026-06-30T21:00:53.259Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mousemove,document,,0.35,0.84,2975,2026-06-30T21:00:53.275Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,mouseenter,next-btn,Next,,,3020,2026-06-30T21:00:53.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-img-15,click,next-btn,Next,0.34,0.86,3449,2026-06-30T21:00:53.749Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mousemove,document,,0.34,0.86,131,2026-06-30T21:00:53.881Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mousemove,document,,0.44,0.89,771,2026-06-30T21:00:54.521Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseenter,btn,← Back to Overview,,,1137,2026-06-30T21:00:54.887Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseleave,btn,← Back to Overview,,,1171,2026-06-30T21:00:54.921Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mousemove,document,,0.33,0.27,1287,2026-06-30T21:00:55.037Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseenter,btn,← Back to Overview,,,1687,2026-06-30T21:00:55.437Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseleave,btn,← Back to Overview,,,1720,2026-06-30T21:00:55.470Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mousemove,document,,0.4,0.45,1803,2026-06-30T21:00:55.553Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseenter,btn,← Back to Overview,,,1837,2026-06-30T21:00:55.587Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseleave,btn,← Back to Overview,,,1870,2026-06-30T21:00:55.620Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mousemove,document,,0.4,0.53,2305,2026-06-30T21:00:56.055Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,mouseenter,btn,← Back to Overview,,,2338,2026-06-30T21:00:56.088Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,control-task-done,click,btn,← Back to Overview,0.39,0.49,2807,2026-06-30T21:00:56.557Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mouseleave,btn,← Back to Overview,,,2,2026-06-30T21:00:56.559Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mousemove,document,,0.39,0.49,399,2026-06-30T21:00:56.956Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mousemove,document,,0.37,0.49,914,2026-06-30T21:00:57.471Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mousemove,document,,0.24,0.49,1867,2026-06-30T21:00:58.424Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mouseenter,nav-btn,1 · Knowledge,,,1979,2026-06-30T21:00:58.536Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mouseleave,nav-btn,1 · Knowledge,,,1984,2026-06-30T21:00:58.541Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mousemove,document,,0.25,0.0,2488,2026-06-30T21:00:59.045Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,mouseenter,nav-btn,1 · Knowledge,,,2578,2026-06-30T21:00:59.135Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,overview,click,nav-btn,1 · Knowledge,0.25,0.03,2949,2026-06-30T21:00:59.506Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mouseleave,nav-btn,1 · Knowledge,,,574,2026-06-30T21:01:00.080Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.25,0.04,574,2026-06-30T21:01:00.080Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.38,0.51,1307,2026-06-30T21:01:00.813Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.41,0.44,1813,2026-06-30T21:01:01.319Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.45,0.41,2967,2026-06-30T21:01:02.473Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.64,0.4,3482,2026-06-30T21:01:02.988Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.67,0.4,3982,2026-06-30T21:01:03.488Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.35,0.43,4482,2026-06-30T21:01:03.988Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.36,0.42,5048,2026-06-30T21:01:04.554Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.55,0.4,5549,2026-06-30T21:01:05.055Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.64,0.44,6065,2026-06-30T21:01:05.571Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.62,0.44,6565,2026-06-30T21:01:06.071Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.29,0.48,7065,2026-06-30T21:01:06.571Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.33,0.47,7565,2026-06-30T21:01:07.071Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.39,0.48,8065,2026-06-30T21:01:07.571Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.41,0.49,8814,2026-06-30T21:01:08.320Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.65,0.49,9315,2026-06-30T21:01:08.821Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.65,0.52,10766,2026-06-30T21:01:10.272Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.65,0.58,11281,2026-06-30T21:01:10.787Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,click,div,AI can learn how to generate realistic images by looking at ,0.65,0.58,11613,2026-06-30T21:01:11.119Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.5,0.63,11783,2026-06-30T21:01:11.289Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mouseenter,btn,▶ Continue to Detection Task,,,12081,2026-06-30T21:01:11.587Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,mousemove,document,,0.36,0.75,12282,2026-06-30T21:01:11.788Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1,click,btn,▶ Continue to Detection Task,0.35,0.77,12548,2026-06-30T21:01:12.054Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,btn,▶ Continue to Detection Task,,,1,2026-06-30T21:01:12.056Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mousemove,document,,0.35,0.78,431,2026-06-30T21:01:12.486Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mousemove,document,,0.32,0.76,1566,2026-06-30T21:01:13.621Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,scale-btn,Definitely real,,,1600,2026-06-30T21:01:13.655Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,scale-btn,Definitely real,,,1621,2026-06-30T21:01:13.676Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,scale-btn,Probably real,,,1621,2026-06-30T21:01:13.676Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,scale-btn,Probably real,,,1649,2026-06-30T21:01:13.704Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,scale-btn,Definitely fake,,,1816,2026-06-30T21:01:13.871Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,click,scale-btn,Definitely fake,0.62,0.73,2222,2026-06-30T21:01:14.277Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mousemove,document,,0.61,0.73,2289,2026-06-30T21:01:14.344Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,scale-btn,Definitely fake,,,2316,2026-06-30T21:01:14.371Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,share-btn,No,,,2366,2026-06-30T21:01:14.421Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,share-btn,No,,,2416,2026-06-30T21:01:14.471Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,share-btn,Yes,,,2416,2026-06-30T21:01:14.471Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,share-btn,Yes,,,2465,2026-06-30T21:01:14.520Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,share-btn,Yes,,,2718,2026-06-30T21:01:14.773Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mousemove,document,,0.38,0.82,2799,2026-06-30T21:01:14.854Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,click,share-btn,Yes,0.38,0.82,2994,2026-06-30T21:01:15.049Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseleave,share-btn,Yes,,,3116,2026-06-30T21:01:15.171Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mouseenter,next-btn,Next,,,3167,2026-06-30T21:01:15.222Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,mousemove,document,,0.35,0.92,3299,2026-06-30T21:01:15.354Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-1,click,next-btn,Next,0.35,0.92,3594,2026-06-30T21:01:15.649Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.37,0.9,220,2026-06-30T21:01:15.870Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.57,0.86,721,2026-06-30T21:01:16.371Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,share-btn,Don't know,,,805,2026-06-30T21:01:16.455Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseleave,share-btn,Don't know,,,905,2026-06-30T21:01:16.555Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,scale-btn,Definitely fake,,,1221,2026-06-30T21:01:16.871Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.65,0.74,1221,2026-06-30T21:01:16.871Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,click,scale-btn,Definitely fake,0.65,0.72,1578,2026-06-30T21:01:17.228Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseleave,scale-btn,Definitely fake,,,1671,2026-06-30T21:01:17.321Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,share-btn,No,,,1720,2026-06-30T21:01:17.370Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.48,0.82,1737,2026-06-30T21:01:17.387Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseleave,share-btn,No,,,1769,2026-06-30T21:01:17.419Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,share-btn,Yes,,,1787,2026-06-30T21:01:17.437Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,click,share-btn,Yes,0.39,0.82,2174,2026-06-30T21:01:17.824Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.39,0.82,2238,2026-06-30T21:01:17.888Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseleave,share-btn,Yes,,,2269,2026-06-30T21:01:17.919Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,next-btn,Next,,,2304,2026-06-30T21:01:17.954Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseleave,next-btn,Next,,,2420,2026-06-30T21:01:18.070Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mousemove,document,,0.33,0.93,2870,2026-06-30T21:01:18.520Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,mouseenter,next-btn,Next,,,2883,2026-06-30T21:01:18.533Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-2,click,next-btn,Next,0.33,0.92,3644,2026-06-30T21:01:19.294Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mousemove,document,,0.35,0.91,93,2026-06-30T21:01:19.388Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mouseenter,share-btn,Don't know,,,226,2026-06-30T21:01:19.521Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mouseleave,share-btn,Don't know,,,458,2026-06-30T21:01:19.753Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mousemove,document,,0.67,0.75,608,2026-06-30T21:01:19.903Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mouseenter,scale-btn,Definitely fake,,,810,2026-06-30T21:01:20.105Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mouseleave,scale-btn,Definitely fake,,,825,2026-06-30T21:01:20.120Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,mouseenter,scale-btn,Probably fake,,,842,2026-06-30T21:01:20.137Z
db4dbfd1-0f64-423a-b9ea-c7eac7c46140,int1-task-img-3,click,scale-btn,Probably fake,0.55,0.72,1214,2026-06-30T21:01:20.509Z
