session_id,page,event_type,element_type,element_label,x_pct,y_pct,time_on_page_ms,ts
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mousemove,document,,0.49,0.8,1681,2026-06-30T19:53:22.627Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int5-train-6,mousemove,document,,0.41,0.73,5554,2026-06-30T19:53:26.500Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-3,mousemove,document,,0.01,0.78,38807,2026-06-30T19:54:15.209Z
2bf51caa-5459-4a0f-bfe2-0e41ff09bc96,int4-round-3,mousemove,document,,0.17,0.53,39355,2026-06-30T19:54:15.757Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,mousemove,document,,0.51,0.0,394,2026-06-30T20:20:01.859Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,mousemove,document,,0.22,0.19,896,2026-06-30T20:20:02.361Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,click,body,"🕵️ Deepfake Discernment Study
  Overview
  Control
  1 · Kn",0.18,0.21,1111,2026-06-30T20:20:02.576Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,mousemove,document,,0.36,0.58,1396,2026-06-30T20:20:02.861Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,mousemove,document,,0.35,0.64,1897,2026-06-30T20:20:03.362Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,overview,click,p,No training — proceed directly to the 15-image detection tas,0.35,0.64,2097,2026-06-30T20:20:03.562Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control,mousemove,document,,0.33,0.51,300,2026-06-30T20:20:03.862Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control,click,div,"CHI 2026 · Geissler, Robertson & Feuerriegel
    Designing E",0.42,0.4,532,2026-06-30T20:20:04.094Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control,mouseenter,btn,▶ Start Detection Task (demo: 5 images),,,717,2026-06-30T20:20:04.279Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control,click,btn,▶ Start Detection Task (demo: 5 images),0.42,0.34,872,2026-06-30T20:20:04.434Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseleave,btn,▶ Start Detection Task (demo: 5 images),,,9,2026-06-30T20:20:04.444Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mousemove,document,,0.42,0.34,77,2026-06-30T20:20:04.512Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseenter,image,Portrait in natural outdoor light,,,127,2026-06-30T20:20:04.562Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,image,Portrait in natural outdoor light,0.47,0.67,451,2026-06-30T20:20:04.886Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mousemove,document,,0.39,0.68,593,2026-06-30T20:20:05.028Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseleave,image,Portrait in natural outdoor light,,,642,2026-06-30T20:20:05.077Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseenter,scale-btn,Definitely real,,,844,2026-06-30T20:20:05.279Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,scale-btn,Definitely real,0.38,0.75,999,2026-06-30T20:20:05.434Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseleave,scale-btn,Definitely real,,,1093,2026-06-30T20:20:05.528Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mousemove,document,,0.38,0.79,1093,2026-06-30T20:20:05.528Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,strong,share,0.38,0.82,1360,2026-06-30T20:20:05.795Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseenter,share-btn,Yes,,,1443,2026-06-30T20:20:05.878Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,share-btn,Yes,0.38,0.84,1625,2026-06-30T20:20:06.060Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mousemove,document,,0.38,0.84,1643,2026-06-30T20:20:06.078Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseleave,share-btn,Yes,,,1792,2026-06-30T20:20:06.227Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,div,Image 1 / 15Is this image real or fake?Definitely realProbab,0.37,0.88,2020,2026-06-30T20:20:06.455Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,label,"I have seen this image before, or it failed to load",0.37,0.89,2287,2026-06-30T20:20:06.722Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,checkbox,seen-cb-0,0.37,0.89,2287,2026-06-30T20:20:06.722Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,change,checkbox,seen-cb-0:true,,,2287,2026-06-30T20:20:06.722Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mousemove,document,,0.37,0.89,2303,2026-06-30T20:20:06.738Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,mouseenter,next-btn,Next,,,2377,2026-06-30T20:20:06.812Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-1,click,next-btn,Next,0.36,0.94,2668,2026-06-30T20:20:07.103Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mousemove,document,,0.37,0.93,140,2026-06-30T20:20:07.244Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseenter,share-btn,Yes,,,190,2026-06-30T20:20:07.294Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseleave,share-btn,Yes,,,207,2026-06-30T20:20:07.311Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseenter,scale-btn,Probably real,,,339,2026-06-30T20:20:07.443Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,click,scale-btn,Probably real,0.46,0.77,572,2026-06-30T20:20:07.676Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseleave,scale-btn,Probably real,,,607,2026-06-30T20:20:07.711Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mousemove,document,,0.44,0.82,640,2026-06-30T20:20:07.744Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseenter,share-btn,Yes,,,690,2026-06-30T20:20:07.794Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,click,share-btn,Yes,0.42,0.85,901,2026-06-30T20:20:08.005Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseleave,share-btn,Yes,,,1023,2026-06-30T20:20:08.127Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mousemove,document,,0.39,0.93,1140,2026-06-30T20:20:08.244Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,click,div,Image 2 / 15Is this image real or fake?Definitely realProbab,0.39,0.93,1311,2026-06-30T20:20:08.415Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,mouseenter,next-btn,Next,,,1426,2026-06-30T20:20:08.530Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-2,click,next-btn,Next,0.36,0.93,1610,2026-06-30T20:20:08.714Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mousemove,document,,0.36,0.92,30,2026-06-30T20:20:08.744Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mouseenter,scale-btn,Probably fake,,,280,2026-06-30T20:20:08.994Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,click,scale-btn,Probably fake,0.52,0.78,493,2026-06-30T20:20:09.207Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mouseleave,scale-btn,Probably fake,,,529,2026-06-30T20:20:09.243Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mousemove,document,,0.52,0.8,546,2026-06-30T20:20:09.260Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,click,p,Would you share this image on social media?,0.51,0.82,771,2026-06-30T20:20:09.485Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mouseenter,share-btn,No,,,797,2026-06-30T20:20:09.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,click,share-btn,No,0.49,0.86,1020,2026-06-30T20:20:09.734Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mousemove,document,,0.48,0.87,1047,2026-06-30T20:20:09.761Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mouseleave,share-btn,No,,,1080,2026-06-30T20:20:09.794Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,mouseenter,next-btn,Next,,,1330,2026-06-30T20:20:10.044Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-3,click,next-btn,Next,0.35,0.94,1590,2026-06-30T20:20:10.304Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseleave,nav-btn,3 · Visual,,,79,2026-06-30T20:20:11.428Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mousemove,document,,0.32,0.06,79,2026-06-30T20:20:11.428Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-4,mousemove,document,,0.35,0.94,109,2026-06-30T20:20:10.414Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-4,mousemove,document,,0.34,0.04,622,2026-06-30T20:20:10.927Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-4,mouseenter,nav-btn,3 · Visual,,,756,2026-06-30T20:20:11.061Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,control-task-img-4,click,nav-btn,3 · Visual,0.31,0.02,1043,2026-06-30T20:20:11.348Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseenter,image,Two people holding hands — fingers are merged together unnat,,,195,2026-06-30T20:20:11.544Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseleave,image,Two people holding hands — fingers are merged together unnat,,,460,2026-06-30T20:20:11.809Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseenter,image,Two people holding hands — fingers are merged together unnat,,,579,2026-06-30T20:20:11.928Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mousemove,document,,0.52,0.85,579,2026-06-30T20:20:11.928Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseleave,image,Two people holding hands — fingers are merged together unnat,,,729,2026-06-30T20:20:12.078Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,mouseenter,btn,Next →,,,963,2026-06-30T20:20:12.312Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-1,click,btn,Next →,0.35,0.96,1153,2026-06-30T20:20:12.502Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-2,mouseenter,btn,Next →,,,8,2026-06-30T20:20:12.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-2,click,btn,Next →,0.35,0.96,191,2026-06-30T20:20:12.694Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-3,click,div,Hint 3 of 5Hint · Functional ErrorsFake images often have fu,0.35,0.96,196,2026-06-30T20:20:12.891Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-3,click,div,Hint 3 of 5Hint · Functional ErrorsFake images often have fu,0.35,0.96,377,2026-06-30T20:20:13.072Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-3,mousemove,document,,0.35,0.96,418,2026-06-30T20:20:13.113Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-3,mouseenter,btn,Next →,,,433,2026-06-30T20:20:13.128Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-3,click,btn,Next →,0.35,0.97,687,2026-06-30T20:20:13.382Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-4,mouseenter,btn,Next →,,,1,2026-06-30T20:20:13.383Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-4,click,btn,Next →,0.35,0.97,156,2026-06-30T20:20:13.538Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-5,mouseenter,btn,✅ Continue to Detection Task,,,8,2026-06-30T20:20:13.546Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-5,mouseleave,btn,✅ Continue to Detection Task,,,272,2026-06-30T20:20:13.810Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-5,mousemove,document,,0.36,0.94,361,2026-06-30T20:20:13.899Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-5,mouseenter,btn,✅ Continue to Detection Task,,,507,2026-06-30T20:20:14.045Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-tip-5,click,btn,✅ Continue to Detection Task,0.4,0.83,776,2026-06-30T20:20:14.314Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.4,0.83,191,2026-06-30T20:20:14.505Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,share-btn,Yes,,,230,2026-06-30T20:20:14.544Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,share-btn,Yes,,,296,2026-06-30T20:20:14.610Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,share-btn,No,,,313,2026-06-30T20:20:14.627Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,share-btn,No,,,363,2026-06-30T20:20:14.677Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,scale-btn,Probably real,,,563,2026-06-30T20:20:14.877Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.49,0.72,696,2026-06-30T20:20:15.010Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,scale-btn,Probably real,,,749,2026-06-30T20:20:15.063Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,scale-btn,Probably fake,,,797,2026-06-30T20:20:15.111Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,scale-btn,Probably fake,0.51,0.72,1074,2026-06-30T20:20:15.388Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,scale-btn,Probably fake,,,1097,2026-06-30T20:20:15.411Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,share-btn,No,,,1130,2026-06-30T20:20:15.444Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,share-btn,No,,,1180,2026-06-30T20:20:15.494Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.48,0.83,1197,2026-06-30T20:20:15.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,div,Image 1 / 15Is this image real or fake?Definitely realProbab,0.48,0.83,1377,2026-06-30T20:20:15.691Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,share-btn,No,,,1399,2026-06-30T20:20:15.713Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,share-btn,No,,,1463,2026-06-30T20:20:15.777Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,scale-btn,Probably real,,,1615,2026-06-30T20:20:15.929Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.46,0.72,1771,2026-06-30T20:20:16.085Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,scale-btn,Probably real,0.45,0.73,1975,2026-06-30T20:20:16.289Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,scale-btn,Probably real,,,1997,2026-06-30T20:20:16.311Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,share-btn,Yes,,,2030,2026-06-30T20:20:16.344Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,share-btn,Yes,0.38,0.82,2280,2026-06-30T20:20:16.594Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,share-btn,Yes,,,2397,2026-06-30T20:20:16.711Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.38,0.83,2398,2026-06-30T20:20:16.712Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,label,"I have seen this image before, or it failed to load",0.37,0.84,2703,2026-06-30T20:20:17.017Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,checkbox,seen-cb-0,0.37,0.84,2703,2026-06-30T20:20:17.017Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,change,checkbox,seen-cb-0:true,,,2703,2026-06-30T20:20:17.017Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,next-btn,Next,,,2780,2026-06-30T20:20:17.094Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mousemove,document,,0.36,0.88,2930,2026-06-30T20:20:17.244Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseleave,next-btn,Next,,,2982,2026-06-30T20:20:17.296Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,mouseenter,next-btn,Next,,,3130,2026-06-30T20:20:17.444Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-1,click,next-btn,Next,0.36,0.88,3344,2026-06-30T20:20:17.658Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.38,0.87,103,2026-06-30T20:20:17.762Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,share-btn,No,,,152,2026-06-30T20:20:17.811Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseleave,share-btn,No,,,170,2026-06-30T20:20:17.829Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,scale-btn,Probably fake,,,185,2026-06-30T20:20:17.844Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseleave,scale-btn,Probably fake,,,202,2026-06-30T20:20:17.861Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.55,0.69,666,2026-06-30T20:20:18.325Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,p,Is this image real or fake?,0.55,0.69,679,2026-06-30T20:20:18.338Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,div,Image 2 / 15Is this image real or fake?Definitely realProbab,0.53,0.7,977,2026-06-30T20:20:18.636Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,scale-btn,Probably fake,,,1002,2026-06-30T20:20:18.661Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,scale-btn,Probably fake,0.53,0.71,1249,2026-06-30T20:20:18.908Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.53,0.71,1319,2026-06-30T20:20:18.978Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseleave,scale-btn,Probably fake,,,1359,2026-06-30T20:20:19.018Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,div,Image 2 / 15Is this image real or fake?Definitely realProbab,0.52,0.78,1620,2026-06-30T20:20:19.279Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,share-btn,No,,,1671,2026-06-30T20:20:19.330Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.49,0.8,1852,2026-06-30T20:20:19.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,share-btn,No,0.49,0.8,1987,2026-06-30T20:20:19.646Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseleave,share-btn,No,,,2102,2026-06-30T20:20:19.761Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,share-btn,Yes,,,2102,2026-06-30T20:20:19.761Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseleave,share-btn,Yes,,,2352,2026-06-30T20:20:20.011Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.39,0.83,2352,2026-06-30T20:20:20.011Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,div,Image 2 / 15Is this image real or fake?Definitely realProbab,0.39,0.83,2622,2026-06-30T20:20:20.281Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,label,"I have seen this image before, or it failed to load",0.39,0.85,2926,2026-06-30T20:20:20.585Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,checkbox,seen-cb-1,0.39,0.85,2926,2026-06-30T20:20:20.585Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,change,checkbox,seen-cb-1:true,,,2926,2026-06-30T20:20:20.585Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mousemove,document,,0.39,0.85,2935,2026-06-30T20:20:20.594Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,mouseenter,next-btn,Next,,,3037,2026-06-30T20:20:20.696Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-2,click,next-btn,Next,0.36,0.87,3338,2026-06-30T20:20:20.997Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mousemove,document,,0.36,0.87,176,2026-06-30T20:20:21.173Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseenter,share-btn,Yes,,,348,2026-06-30T20:20:21.345Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseleave,share-btn,Yes,,,397,2026-06-30T20:20:21.394Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseenter,scale-btn,Probably real,,,514,2026-06-30T20:20:21.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mousemove,document,,0.42,0.74,754,2026-06-30T20:20:21.751Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,click,scale-btn,Probably real,0.42,0.74,1042,2026-06-30T20:20:22.039Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseleave,scale-btn,Probably real,,,1065,2026-06-30T20:20:22.062Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseenter,share-btn,Yes,,,1131,2026-06-30T20:20:22.128Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mousemove,document,,0.4,0.8,1350,2026-06-30T20:20:22.347Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,click,share-btn,Yes,0.4,0.81,1370,2026-06-30T20:20:22.367Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseleave,share-btn,Yes,,,1430,2026-06-30T20:20:22.427Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,click,label,"I have seen this image before, or it failed to load",0.38,0.84,1741,2026-06-30T20:20:22.738Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,click,checkbox,seen-cb-2,0.38,0.84,1741,2026-06-30T20:20:22.738Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,change,checkbox,seen-cb-2:true,,,1741,2026-06-30T20:20:22.738Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mouseenter,next-btn,Next,,,1831,2026-06-30T20:20:22.828Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,mousemove,document,,0.36,0.87,1863,2026-06-30T20:20:22.860Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-3,click,next-btn,Next,0.36,0.89,2131,2026-06-30T20:20:23.128Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,nav-btn,5 · Feedback,,,149,2026-06-30T20:20:25.445Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.41,0.09,181,2026-06-30T20:20:25.477Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,image,Hands merged — anatomical error,,,454,2026-06-30T20:20:25.750Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.52,0.73,681,2026-06-30T20:20:25.977Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,image,Hands merged — anatomical error,,,716,2026-06-30T20:20:26.012Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,scale-btn,Probably fake,,,932,2026-06-30T20:20:26.228Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,scale-btn,Probably fake,,,982,2026-06-30T20:20:26.278Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,scale-btn,Probably real,,,1015,2026-06-30T20:20:26.311Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mousemove,document,,0.39,0.85,250,2026-06-30T20:20:23.378Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseenter,share-btn,Yes,,,332,2026-06-30T20:20:23.460Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseleave,share-btn,Yes,,,417,2026-06-30T20:20:23.545Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseenter,scale-btn,Probably real,,,466,2026-06-30T20:20:23.594Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseleave,scale-btn,Probably real,,,482,2026-06-30T20:20:23.610Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseenter,image,Candid street photograph,,,516,2026-06-30T20:20:23.644Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseleave,image,Candid street photograph,,,633,2026-06-30T20:20:23.761Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mousemove,document,,0.42,0.01,752,2026-06-30T20:20:23.880Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseenter,image,Candid street photograph,,,1017,2026-06-30T20:20:24.145Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mousemove,document,,0.53,0.45,1321,2026-06-30T20:20:24.449Z
