StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,UserLanguage,Consent,consent_timer_First Click,consent_timer_Last Click,consent_timer_Page Submit,consent_timer_Click Count,meta_info_Browser,meta_info_Version,meta_info_Operating System,meta_info_Resolution,prolific_id_timer_First Click,prolific_id_timer_Last Click,prolific_id_timer_Page Submit,prolific_id_timer_Click Count,welcome_instr_timer_First Click,welcome_instr_timer_Last Click,welcome_instr_timer_Page Submit,welcome_instr_timer_Click Count,Attention check 1,attention_1_timer_First Click,attention_1_timer_Last Click,attention_1_timer_Page Submit,attention_1_timer_Click Count,detection_intro_time_First Click,detection_intro_time_Last Click,detection_intro_time_Page Submit,detection_intro_time_Click Count,3_task_real_or_fake,3_task_sharing,3_task_seen_before,3_task_timer_First Click,3_task_timer_Last Click,3_task_timer_Page Submit,3_task_timer_Click Count,4_task_real_or_fake,4_task_sharing,4_task_seen_before,4_task_timer_First Click,4_task_timer_Last Click,4_task_timer_Page Submit,4_task_timer_Click Count,5_task_real_or_fake,5_task_sharing,5_task_seen_before,5_task_timer_First Click,5_task_timer_Last Click,5_task_timer_Page Submit,5_task_timer_Click Count,6_task_real_or_fake,6_task_sharing,6_task_seen_before,6_task_timer_First Click,6_task_timer_Last Click,6_task_timer_Page Submit,6_task_timer_Click Count,7_task_real_or_fake,7_task_sharing,7_task_seen_before,7_task_timer_First Click,7_task_timer_Last Click,7_task_timer_Page Submit,7_task_timer_Click Count,8_task_real_or_fake,8_task_sharing,8_task_seen_before,8_task_timer_First Click,8_task_timer_Last Click,8_task_timer_Page Submit,8_task_timer_Click Count,9_task_real_or_fake,9_task_sharing,9_task_seen_before,9_task_timer_First Click,9_task_timer_Last Click,9_task_timer_Page Submit,9_task_timer_Click Count,10_task_real_or_fake,10_task_sharing,10_task_seen_before,10_task_timer_First Click,10_task_timer_Last Click,10_task_timer_Page Submit,10_task_timer_Click Count,11_task_real_or_fake,11_task_sharing,11_task_seen_before,11_task_timer_First Click,11_task_timer_Last Click,11_task_timer_Page Submit,11_task_timer_Click Count,12_task_real_or_fake,12_task_sharing,12_task_seen_before,12_task_timer_First Click,12_task_timer_Last Click,12_task_timer_Page Submit,12_task_timer_Click Count,13_task_real_or_fake,13_task_sharing,13_task_seen_before,13_task_timer_First Click,13_task_timer_Last Click,13_task_timer_Page Submit,13_task_timer_Click Count,14_task_real_or_fake,14_task_sharing,14_task_seen_before,14_task_timer_First Click,14_task_timer_Last Click,14_task_timer_Page Submit,14_task_timer_Click Count,15_task_real_or_fake,15_task_sharing,15_task_seen_before,15_task_timer_First Click,15_task_timer_Last Click,15_task_timer_Page Submit,15_task_timer_Click Count,16_task_real_or_fake,16_task_sharing,16_task_seen_before,16_task_timer_First Click,16_task_timer_Last Click,16_task_timer_Page Submit,16_task_timer_Click Count,17_task_real_or_fake,17_task_sharing,17_task_seen_before,17_task_timer_First Click,17_task_timer_Last Click,17_task_timer_Page Submit,17_task_timer_Click Count,slider_confidence_1,confidence_timer_First Click,confidence_timer_Last Click,confidence_timer_Page Submit,confidence_timer_Click Count,Experience deepfakes_1,Experience_detecting_1,Search_engine_1,reverse_image_search_1,genAI_1,media_literacy_timer_First Click,media_literacy_timer_Last Click,media_literacy_timer_Page Submit,media_literacy_timer_Click Count,Attention check 2,attention_2_timer_First Click,attention_2_timer_Last Click,attention_2_timer_Page Submit,attention_2_timer_Click Count,Honesty check 1,Honesty check 2,honesty_timer_First Click,honesty_timer_Last Click,honesty_timer_Page Submit,honesty_timer_Click Count,debrief_timer_First Click,debrief_timer_Last Click,debrief_timer_Page Submit,debrief_timer_Click Count,thank_you_timer_First Click,thank_you_timer_Last Click,thank_you_timer_Page Submit,thank_you_timer_Click Count,mobile,attention_1_failed,attention_2_failed,honesty_1_failed,honesty_2_failed,id
2025-04-01 15:40:10,2025-04-01 15:45:07,100,297,True,2025-04-01 15:45:08,,EN,I consent to participate.,14.364,15.295,15.683,3,Chrome,134.0.0.0,Android 10,412x915,0,0,0.821,0,0,0,1.554,0,"Recycling,Composting",4.68,5.474,6.049,3,0,0,6.401,0,Definitely real,No,,2.829,4.499,5.001,4,Definitely real,No,,2.902,5.775,6.563,7,Definitely real,No,,1.486,3.145,3.685,4,Definitely real,No,,1.201,2.4,3.178,3,Definitely real,No,,2.401,5.228,5.816,5,Definitely fake,No,,1.663,4.116,4.641,6,Probably real,No,,9.052,17.108,17.737,9,Definitely fake,No,,2.512,4.301,5.314,4,Probably fake,No,"No, everything was in order and the image was new to me.",7.446,19.221,20.234,11,Definitely real,No,,2.9,4.1,4.82,3,Probably real,No,,2.906,4.526,4.947,6,Definitely fake,No,,2.947,4.908,5.434,6,Probably real,No,,6.501,8.108,8.621,5,Definitely fake,No,,5.307,7.472,8.055,5,Definitely fake,No,,6.109,9.537,9.879,7,100,2.326,2.326,5.94,1,6,6,6,4,6,2.004,10.651,11.153,14,I prefer audiobooks,5.5,10.202,10.923,2,No,No,0.801,3.569,5.862,3,0.086,0.086,0.981,1,0,0,0.987,0,1,1,0,0,0,G1_P0090
2025-04-01 15:39:51,2025-04-01 15:47:31,100,459,True,2025-04-01 15:47:31,,EN,I consent to participate.,26.309,28.857,29.646,3,Chrome,134.0.0.0,Android 10,320x712,0,0,8.731,0,0,0,5.257,0,"Recycling,Composting",11.632,28.171,29.051,6,15.589,19.085,19.882,4,Probably fake,No,"No, everything was in order and the image was new to me.",7.046,14.257,14.819,8,Probably real,Don't know,"No, everything was in order and the image was new to me.",2.907,9.202,9.748,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.341,12.851,14.129,12,Probably fake,No,"No, everything was in order and the image was new to me.",8.748,13.428,14.142,6,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.201,9.362,9.947,8,Probably real,Yes,"No, everything was in order and the image was new to me.",3.221,15.381,15.927,10,Definitely fake,No,"No, everything was in order and the image was new to me.",6.54,10.104,10.582,6,Definitely fake,No,"No, everything was in order and the image was new to me.",6.078,31.61,32.424,11,Probably real,Don't know,"No, everything was in order and the image was new to me.",14.546,19.276,19.738,7,Probably real,Yes,"No, everything was in order and the image was new to me.",2.986,10.23,10.893,8,Probably fake,Don't know,"No, everything was in order and the image was new to me.",4.65,10.762,11.257,8,Probably fake,Don't know,"No, everything was in order and the image was new to me.",7.097,11.801,12.575,7,Definitely fake,No,"No, everything was in order and the image was new to me.",3.086,7.366,7.896,7,Definitely fake,Don't know,"No, everything was in order and the image was new to me.",22.607,30.384,30.981,7,Definitely fake,No,"No, everything was in order and the image was new to me.",15.881,20.364,20.9,6,70,4.969,15.561,16.7,15,4,5,6,4,2,5.24,27.238,28.032,11,I prefer audiobooks,17.587,19.036,19.697,3,No,No,5.39,7.905,9.032,4,3.338,28.471,29.299,24,5.358,6.075,7.7,2,1,1,0,0,0,G1_P0076
2025-04-01 15:32:25,2025-04-01 15:48:26,100,961,True,2025-04-01 15:48:27,,EN,I consent to participate.,5.482,5.482,6.393,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,7.671,0,0,0,15.772,0,"Recycling,Composting",7.227,66.281,75.264,4,0,0,52.92,0,Probably real,Yes,"No, everything was in order and the image was new to me.",6.981,57.443,58.489,4,Definitely real,No,"No, everything was in order and the image was new to me.",5.012,21.736,24.128,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",7.868,24.514,27.752,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.246,9.586,11.299,3,Definitely real,Don't know,"No, everything was in order and the image was new to me.",3.327,10.375,11.929,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",3.954,14.082,16.935,5,Definitely real,Yes,"No, everything was in order and the image was new to me.",12.335,16.729,18.324,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",8.9,16.239,18.466,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",6.619,23.201,23.797,6,Probably real,Yes,"No, everything was in order and the image was new to me.",5.396,20.02,21.697,4,Definitely real,Yes,"No, everything was in order and the image was new to me.",11.641,14.13,15.365,2,Probably real,Yes,"No, everything was in order and the image was new to me.",18.246,22.06,23.372,3,Probably fake,Yes,"No, everything was in order and the image was new to me.",7.797,78.718,82.945,7,Definitely real,No,"No, everything was in order and the image was new to me.",9.102,9.102,11.896,1,Definitely fake,No,"No, everything was in order and the image was new to me.",5.042,53.606,108.55,5,80,9.85,14.237,15.282,2,5,5,6,5,5,8.976,43.884,44.748,8,I prefer audiobooks,18.759,18.759,20.503,1,No,No,6.122,12.348,14.232,2,23.539,24.389,27.061,2,0,0,4.878,0,0,1,0,0,0,G1_P0323
2025-04-01 15:42:25,2025-04-01 15:48:28,100,362,True,2025-04-01 15:48:28,,EN,I consent to participate.,136.859,136.859,137.832,1,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,0,0,1.437,0,0,0,2.342,0,"Recycling,Composting",4.438,4.927,7.817,2,3.37,3.991,12.052,2,Probably fake,No,,1.833,3.298,4.545,2,Probably fake,No,,1.838,3.253,4.442,2,Probably fake,No,,2.42,4.355,5.469,2,Probably real,No,,5.386,6.937,8.228,2,Probably fake,No,,1.959,2.502,3.979,2,Probably fake,No,,2.039,3.341,4.784,2,Probably fake,No,,2.505,4.04,5.287,2,Probably fake,No,,2.442,3.745,5.061,2,Probably fake,No,,2.556,3.292,4.625,2,Probably real,No,,2.156,5.26,6.48,2,Probably fake,No,,2.3,3.732,4.898,2,Probably real,No,,1.957,3.414,4.361,2,Probably fake,No,,2.191,3.726,5.08,2,Definitely fake,No,,2.917,4.429,5.687,2,Probably fake,No,,2.474,3.218,4.748,2,65,3.223,4.861,6.006,2,3,3,0,0,1,3.673,17.968,18.84,5,I prefer audiobooks,3.666,3.666,6.844,1,No,No,1.662,3.167,5.46,2,0,0,1.156,0,0,0,1.918,0,0,1,0,0,0,G1_P0119
2025-04-01 15:19:06,2025-04-01 15:52:41,100,2014,True,2025-04-01 15:52:41,,EN,I consent to participate.,1.219,4.464,4.901,9,Chrome,134.0.0.0,Android 10,360x780,0,0,4.137,0,0,0,2.027,0,"Recycling,Composting",1.759,31.743,36.87,9,9.235,9.235,10.112,1,Probably fake,No,,1.378,5.291,5.647,9,Probably real,No,,3.356,8.854,9.398,6,Definitely real,No,,3.652,9.442,9.77,11,Definitely real,No,,56.871,85.421,85.731,19,Definitely real,No,,2.956,5.985,6.237,7,Probably fake,No,,5.681,449.144,449.775,7,Definitely fake,No,,2.426,6.547,6.999,7,Probably fake,No,,2.722,4.808,5.268,6,Definitely fake,No,,142.764,162.856,163.391,20,Probably real,No,,2.189,8.68,9.083,10,Definitely fake,No,,1.508,3.67,4.1,6,Probably fake,No,"No, everything was in order and the image was new to me.",5.842,30.723,31.119,11,Definitely fake,No,,2.255,5.283,5.676,7,Definitely fake,No,,3.663,9.204,9.663,7,Definitely fake,No,,266.157,270.436,270.63,8,86,3.017,3.72,4.501,3,5,5,5,5,5,8.687,27.642,28.27,13,I prefer audiobooks,2.332,6.295,7.156,4,No,No,3.172,4.899,5.295,3,2.309,11.754,12.455,7,0,0,0.9,0,1,1,0,0,0,G1_P0472
2025-04-01 15:40:03,2025-04-01 15:55:05,100,901,True,2025-04-01 15:55:06,,EN,I consent to participate.,4.695,12.689,15.404,4,Chrome,131.0.0.0,Windows NT 10.0,1024x640,0,0,2.979,0,0,0,7.729,0,"Recycling,Composting",7.92,65.195,68.095,4,0,0,37.237,0,Probably real,Don't know,"No, everything was in order and the image was new to me.",2.354,17.408,18.633,7,Probably real,No,"No, everything was in order and the image was new to me.",7.035,19.317,20.98,6,Probably real,No,"No, everything was in order and the image was new to me.",4.052,34.915,36.767,7,Definitely real,No,"No, everything was in order and the image was new to me.",2.617,20.381,22.9,6,Definitely real,No,"No, everything was in order and the image was new to me.",5.396,22.596,23.688,6,Definitely fake,Don't know,"No, everything was in order and the image was new to me.",2.183,22.54,24.291,6,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.527,20.404,21.845,6,Probably fake,No,"Yes, I experience an issue and could NOT see the image.,No, everything was in order and the image was new to me.",2.052,19.795,21.202,7,Definitely real,No,"No, everything was in order and the image was new to me.",10.71,24.313,25.853,6,Probably real,No,"No, everything was in order and the image was new to me.",2.451,22.396,24.715,6,Probably fake,No,"No, everything was in order and the image was new to me.",52.872,68.676,70.334,5,Probably real,No,"No, everything was in order and the image was new to me.",3.158,31.779,33.201,7,Definitely real,Don't know,"No, everything was in order and the image was new to me.",1.658,24.576,25.905,6,Definitely real,Don't know,"Yes, I have seen this image before.",59.921,82.699,101.578,8,Definitely fake,No,"No, everything was in order and the image was new to me.",1.055,59.423,62.936,9,71,9.949,9.949,11.689,1,4,3,6,5,3,6.571,39.424,45.263,9,I prefer audiobooks,28.828,31.949,33.589,2,No,No,7.593,24.68,26.069,3,3.517,3.517,35.942,1,3.197,3.197,6.314,1,0,1,0,0,0,G1_P0383
2025-04-01 15:49:41,2025-04-01 15:57:29,100,467,True,2025-04-01 15:57:29,,EN,I consent to participate.,10.826,10.826,66.452,1,Chrome,134.0.0.0,Windows NT 10.0,1368x769,0,0,2.293,0,0,0,2.253,0,"Recycling,Composting",5.764,8.165,12.315,2,0,0,24.2,0,Definitely real,Yes,,3.819,6.42,9.992,2,Definitely real,Yes,,3.052,4.768,7.539,2,Definitely real,Yes,,11.847,13.765,16.5,2,Definitely real,Yes,,5.296,7.208,10.741,2,Definitely real,Yes,,3.274,5.849,8.077,2,Definitely fake,Yes,,3.758,5.21,6.98,2,Definitely real,Yes,,3.095,88.72,91.844,2,Definitely real,Yes,,2.776,3.605,6.328,2,Definitely real,Yes,,4.159,8.484,11.065,2,Definitely fake,Yes,,4.015,4.881,7.501,2,Definitely fake,Yes,,9.185,10.076,12.518,2,Definitely fake,Yes,,3.566,6.222,8.255,2,Definitely fake,Yes,,4.065,6.604,9.577,3,Definitely real,Yes,,2.999,5.645,7.428,2,Definitely fake,Yes,,2.644,4.066,6.128,3,100,2.742,2.742,5.6,1,6,6,6,6,6,2.576,82.38,85.346,5,I prefer audiobooks,9.4,9.4,12.285,1,Yes,Yes,1.864,2.78,4.871,2,0,0,3.972,0,0,0,4.756,0,0,1,0,1,1,G1_P0192
2025-04-01 15:51:13,2025-04-01 15:57:56,100,403,True,2025-04-01 15:57:57,,EN,I consent to participate.,3.264,3.661,5.881,2,Chrome,134.0.0.0,Windows NT 10.0,1707x1067,0,0,1.73,0,0,0,2.525,0,"Recycling,Composting",2.064,4.176,5.829,4,0,0,12.325,0,Probably fake,No,"No, everything was in order and the image was new to me.",25.053,28.277,29.331,3,Probably real,No,"No, everything was in order and the image was new to me.",5.322,9.262,10.995,3,Probably fake,No,"No, everything was in order and the image was new to me.",4.651,9.519,10.832,4,Probably real,No,"No, everything was in order and the image was new to me.",6.026,8.449,9.557,3,Probably real,No,"No, everything was in order and the image was new to me.",4.268,7.653,8.668,3,Definitely fake,No,"No, everything was in order and the image was new to me.",2.382,5.714,7.639,3,Probably fake,No,"No, everything was in order and the image was new to me.",7.72,10.53,11.818,3,Probably fake,No,"No, everything was in order and the image was new to me.",5.773,8.272,9.77,3,Probably fake,No,"No, everything was in order and the image was new to me.",9.827,12.855,14.116,3,Probably real,No,"No, everything was in order and the image was new to me.",5.901,8.913,10.004,3,Probably fake,No,"No, everything was in order and the image was new to me.",33.72,63.831,64.771,4,Probably fake,No,"Yes, I experience an issue and could NOT see the image.",3.21,23.829,25.218,5,Definitely fake,No,"No, everything was in order and the image was new to me.",70.373,75.101,76.098,5,Definitely fake,No,"No, everything was in order and the image was new to me.",6.946,9.692,11.101,3,Definitely fake,No,"No, everything was in order and the image was new to me.",3.913,6.115,7.667,3,25,2.636,2.636,4.169,1,4,1,3,5,2,2.642,12.268,14.155,5,I prefer audiobooks,3.654,5.054,6.19,3,No,No,2.391,3.811,5.132,2,0,0,18.562,0,0,0,1.6,0,0,1,0,0,0,G1_P0001
2025-04-01 15:52:53,2025-04-01 16:00:08,100,434,True,2025-04-01 16:00:08,,EN,I consent to participate.,7.712,7.712,10.276,1,Chrome,131.0.0.0,Windows NT 10.0,1366x768,0,0,2.517,0,0,0,3.91,0,"Recycling,Composting",5.21,8.322,16.715,2,0,0,6.971,0,Probably real,Yes,"Yes, I have seen this image before.",3.557,7.917,9.179,3,Probably real,Yes,"Yes, I have seen this image before.",4.351,9.288,11.472,3,Probably real,Yes,"Yes, I have seen this image before.",5.042,11.292,12.798,3,Probably real,Yes,"Yes, I have seen this image before.",3.667,8.045,10.286,3,Probably real,Yes,"Yes, I have seen this image before.",3.057,7.405,8.624,3,Probably real,Yes,"Yes, I have seen this image before.",2.99,7.649,8.984,3,Definitely real,Yes,"Yes, I have seen this image before.",3.426,8.525,9.759,3,Probably real,Yes,"Yes, I have seen this image before.",3.373,8.421,11.071,3,Probably real,Yes,"Yes, I have seen this image before.",4.424,8.624,9.852,3,Probably real,Yes,"Yes, I have seen this image before.",2.911,8.842,10.467,4,Probably real,Yes,"Yes, I have seen this image before.",4.942,9.124,10.497,3,Definitely real,Yes,"Yes, I have seen this image before.",3.929,8.678,11.184,3,Probably real,Yes,"Yes, I have seen this image before.",3.27,7.808,9.174,3,Definitely real,Yes,"Yes, I have seen this image before.",3.853,9.02,10.38,3,Definitely real,Yes,"Yes, I have seen this image before.",3.167,8.777,10.209,3,79,3.436,3.436,5.534,1,5,5,5,4,5,3.571,24.798,26.142,7,I prefer audiobooks,9.649,9.649,18.477,1,No,No,15.358,150.216,152.711,5,0,0,6.423,0,0,0,3.951,0,0,1,0,0,0,G1_P0361
2025-04-01 15:53:37,2025-04-01 16:02:56,100,559,True,2025-04-01 16:02:57,,EN,I consent to participate.,4.708,14.184,16.346,3,Edge,134.0.0.0,Windows NT 10.0,1366x768,0,0,2.6,0,0,0,9.02,0,"Recycling,Composting",6.527,11.862,13.578,4,13.102,13.102,14.919,1,Probably real,No,"No, everything was in order and the image was new to me.",11.765,25.359,27.248,6,Probably real,No,"No, everything was in order and the image was new to me.",13.366,34.387,36.36,7,Definitely real,Yes,"No, everything was in order and the image was new to me.",14.537,22.644,24.096,5,Probably real,No,"No, everything was in order and the image was new to me.",7.109,17.24,19.205,7,Probably fake,Yes,"Yes, I have seen this image before.,No, everything was in order and the image was new to me.",7.091,36.021,37.885,10,Probably fake,No,"No, everything was in order and the image was new to me.",10.457,20.792,22.714,6,Probably real,No,"No, everything was in order and the image was new to me.",7.452,17.424,19.475,6,Definitely real,No,"No, everything was in order and the image was new to me.",6.309,23.173,24.808,7,Probably fake,No,"No, everything was in order and the image was new to me.",7.69,17.483,19.17,6,Probably real,No,"No, everything was in order and the image was new to me.",9.266,18.732,20.235,6,Definitely fake,No,"No, everything was in order and the image was new to me.",4.722,14.98,16.629,6,Definitely real,Yes,"No, everything was in order and the image was new to me.",10,25.991,27.465,6,Definitely fake,No,"No, everything was in order and the image was new to me.",4.396,14.408,17.232,6,Definitely real,No,"No, everything was in order and the image was new to me.",4.628,15.107,17.044,6,Definitely fake,No,"No, everything was in order and the image was new to me.",5.33,16.118,18.039,6,62,5.083,5.083,6.824,1,4,5,6,1,1,3.245,35.246,36.481,12,I prefer audiobooks,7.18,10.569,12.139,3,No,No,7.033,17.32,19.029,5,13.571,42.659,44.903,7,6.142,6.142,7.616,1,0,1,0,0,0,G1_P0511
2025-04-01 15:41:33,2025-04-01 16:04:33,100,1380,True,2025-04-01 16:04:34,,EN,I consent to participate.,259.277,259.277,265.509,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,18.071,0,0,0,53.839,0,"Recycling,Composting",41.465,65.159,77.315,2,0,0,26.575,0,Definitely real,Yes,"No, everything was in order and the image was new to me.",31.701,44.15,46.365,3,Definitely real,No,"No, everything was in order and the image was new to me.",8.195,15.673,19.856,3,Probably real,Yes,"No, everything was in order and the image was new to me.",17.557,28.803,34.277,3,Definitely real,No,"No, everything was in order and the image was new to me.",25.427,211.457,214.218,7,Definitely real,No,"No, everything was in order and the image was new to me.",27.516,45.337,48.324,4,Probably fake,No,"No, everything was in order and the image was new to me.",40.485,47.255,48.877,3,Probably real,No,"No, everything was in order and the image was new to me.",19.871,36.941,39.467,4,Probably fake,No,"No, everything was in order and the image was new to me.",5.928,12.735,15.148,3,Definitely real,No,"No, everything was in order and the image was new to me.",16.551,42.704,86.532,3,Definitely real,No,"No, everything was in order and the image was new to me.",18.734,31.126,32.36,3,Probably fake,No,"No, everything was in order and the image was new to me.",8.557,18.187,20.415,3,Probably real,No,"No, everything was in order and the image was new to me.",12.851,32.036,34.071,4,Definitely real,No,"No, everything was in order and the image was new to me.",5.348,43.522,48.404,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",20.001,53.205,56.591,3,Definitely fake,Yes,"No, everything was in order and the image was new to me.",13.347,22.362,25.067,3,98,6.957,9.428,11.45,5,5,5,5,5,5,4.694,32.932,35.076,9,I prefer audiobooks,19.38,19.38,27.086,1,No,No,19.009,26.738,35.85,3,22.708,30.103,34.807,4,0,0,5.509,0,0,1,0,0,0,G1_P0446
2025-04-01 16:07:25,2025-04-01 16:12:09,100,283,True,2025-04-01 16:12:10,,EN,I consent to participate.,1.249,4.113,4.867,3,Chrome,134.0.0.0,Windows NT 10.0,1920x1080,1.03,1.03,1.3,1,0,0,0.767,0,"Recycling,Composting",2.98,11.653,12.581,15,2.824,5.671,6.579,7,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.38,6.672,7.225,3,Probably fake,No,"No, everything was in order and the image was new to me.",13.458,15.192,15.839,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",7.03,11.685,11.992,4,Probably real,No,"No, everything was in order and the image was new to me.",8.458,10.136,10.987,3,Definitely real,No,"No, everything was in order and the image was new to me.",16.189,21.574,21.782,5,Probably real,No,"No, everything was in order and the image was new to me.",9.13,10.857,11.622,3,Definitely fake,No,"No, everything was in order and the image was new to me.",5.98,8.348,8.727,4,Definitely fake,No,"No, everything was in order and the image was new to me.",5.622,12.358,12.953,4,Definitely fake,No,"No, everything was in order and the image was new to me.",5.537,7.337,7.889,3,Probably real,No,"No, everything was in order and the image was new to me.",6.422,10.7,11.129,3,Probably fake,No,"No, everything was in order and the image was new to me.",3.995,8.426,8.921,4,Definitely fake,No,"No, everything was in order and the image was new to me.",2.707,6.629,7.451,3,Probably real,No,"No, everything was in order and the image was new to me.",16.813,19.118,19.67,4,Definitely fake,No,"No, everything was in order and the image was new to me.",2.486,8.705,9.269,3,Definitely fake,No,"No, everything was in order and the image was new to me.",20.383,22.462,23.04,3,90,2.382,2.382,3.718,1,6,6,6,6,6,1.856,10.876,11.519,7,I prefer audiobooks,3.394,4.828,10.5,3,No,No,2.817,4.427,5.147,2,5.977,11.405,20.936,2,1.21,1.21,1.557,1,0,1,0,0,0,G1_P0184
2025-04-01 16:10:06,2025-04-01 16:15:49,100,343,True,2025-04-01 16:15:50,,EN,I consent to participate.,1.791,7.268,8.224,3,Safari iPhone,18.3.1,iPhone,390x844,0,0,1.085,0,0,0,3.725,0,"Recycling,Composting",3.412,28.807,29.373,7,9.053,12.596,19.47,2,Probably fake,No,"No, everything was in order and the image was new to me.",3.55,8.175,8.841,6,Probably real,No,"No, everything was in order and the image was new to me.",3.885,8.28,8.88,7,Probably fake,No,"No, everything was in order and the image was new to me.",9.695,13.874,14.624,6,Probably real,No,"No, everything was in order and the image was new to me.",4.395,7.99,8.586,6,Probably real,No,"No, everything was in order and the image was new to me.",3.851,11.824,13.556,6,Definitely fake,No,"No, everything was in order and the image was new to me.",3.445,7.906,8.701,7,Probably fake,No,"No, everything was in order and the image was new to me.",12.491,15.688,16.554,7,Definitely fake,No,"No, everything was in order and the image was new to me.",1.691,5.068,5.701,6,Definitely fake,No,"No, everything was in order and the image was new to me.",7.483,11.059,11.673,6,Probably real,Don't know,"No, everything was in order and the image was new to me.",5.487,11.046,11.913,7,Definitely fake,No,"No, everything was in order and the image was new to me.",2.449,6.527,7.179,7,Probably fake,Don't know,"No, everything was in order and the image was new to me.",4.772,12.311,12.859,6,Definitely fake,No,"No, everything was in order and the image was new to me.",2.871,8.244,8.88,7,Probably real,No,"No, everything was in order and the image was new to me.",6.289,13.63,14.149,7,Definitely fake,No,"No, everything was in order and the image was new to me.",2.14,7.4,8.084,7,95,2.54,5.156,5.764,2,4,4,6,5,4,4.531,25.387,26.254,18,I prefer audiobooks,14.874,22.448,23.764,3,No,No,4.67,6.685,8.365,3,15.453,16.869,40.3,2,1.313,3.709,4.973,2,1,1,0,0,0,G1_P0263
2025-04-01 16:08:53,2025-04-01 16:16:31,100,458,True,2025-04-01 16:16:32,,EN,I consent to participate.,23.916,23.916,26.172,1,Chrome,134.0.0.0,Windows NT 10.0,1536x864,0,0,3.946,0,0,0,11.744,0,"Recycling,Composting",64.319,65.237,67.05,2,0,0,13.522,0,Probably real,Yes,"No, everything was in order and the image was new to me.",15.379,23.487,24.316,3,Probably real,No,"No, everything was in order and the image was new to me.",11.707,15.661,16.76,3,Definitely real,No,"No, everything was in order and the image was new to me.",9.612,18.505,20.633,3,Probably real,Yes,"No, everything was in order and the image was new to me.",11.65,15.432,17.2,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",5.938,10.397,11.525,3,Probably fake,No,"No, everything was in order and the image was new to me.",6.611,10.148,11.365,3,Probably real,Yes,"No, everything was in order and the image was new to me.",9.78,14.286,17,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",12.77,17.04,18.201,3,Probably real,No,"No, everything was in order and the image was new to me.",11.7,18.528,20.528,4,Probably real,No,"No, everything was in order and the image was new to me.",10.24,16.477,17.677,4,Probably fake,No,"No, everything was in order and the image was new to me.",4.916,12.676,14.273,3,Probably real,Yes,"No, everything was in order and the image was new to me.",8.951,12.937,13.685,3,Definitely fake,No,"No, everything was in order and the image was new to me.",2.95,9.894,11.236,3,Probably fake,No,"No, everything was in order and the image was new to me.",8.192,13.124,14.745,3,Definitely fake,No,"No, everything was in order and the image was new to me.",2.558,6.784,8.474,3,40,8.092,8.092,9.146,1,3,2,4,2,0,3.898,25.08,26.727,7,I prefer audiobooks,12.754,12.754,15.032,1,No,No,2.904,4.888,7.051,2,0,0,22.175,0,0,0,2.945,0,0,1,0,0,0,G1_P0147
