StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,UserLanguage,Consent,consent_timer_First Click,consent_timer_Last Click,consent_timer_Page Submit,consent_timer_Click Count,meta_info_Browser,meta_info_Version,meta_info_Operating System,meta_info_Resolution,prolific_id_timer_First Click,prolific_id_timer_Last Click,prolific_id_timer_Page Submit,prolific_id_timer_Click Count,welcome_instr_timer_First Click,welcome_instr_timer_Last Click,welcome_instr_timer_Page Submit,welcome_instr_timer_Click Count,Attention check 1,attention_1_timer_First Click,attention_1_timer_Last Click,attention_1_timer_Page Submit,attention_1_timer_Click Count,detection_intro_time_First Click,detection_intro_time_Last Click,detection_intro_time_Page Submit,detection_intro_time_Click Count,3_task_real_or_fake,3_task_sharing,3_task_seen_before,3_task_timer_First Click,3_task_timer_Last Click,3_task_timer_Page Submit,3_task_timer_Click Count,4_task_real_or_fake,4_task_sharing,4_task_seen_before,4_task_timer_First Click,4_task_timer_Last Click,4_task_timer_Page Submit,4_task_timer_Click Count,5_task_real_or_fake,5_task_sharing,5_task_seen_before,5_task_timer_First Click,5_task_timer_Last Click,5_task_timer_Page Submit,5_task_timer_Click Count,6_task_real_or_fake,6_task_sharing,6_task_seen_before,6_task_timer_First Click,6_task_timer_Last Click,6_task_timer_Page Submit,6_task_timer_Click Count,7_task_real_or_fake,7_task_sharing,7_task_seen_before,7_task_timer_First Click,7_task_timer_Last Click,7_task_timer_Page Submit,7_task_timer_Click Count,8_task_real_or_fake,8_task_sharing,8_task_seen_before,8_task_timer_First Click,8_task_timer_Last Click,8_task_timer_Page Submit,8_task_timer_Click Count,9_task_real_or_fake,9_task_sharing,9_task_seen_before,9_task_timer_First Click,9_task_timer_Last Click,9_task_timer_Page Submit,9_task_timer_Click Count,10_task_real_or_fake,10_task_sharing,10_task_seen_before,10_task_timer_First Click,10_task_timer_Last Click,10_task_timer_Page Submit,10_task_timer_Click Count,11_task_real_or_fake,11_task_sharing,11_task_seen_before,11_task_timer_First Click,11_task_timer_Last Click,11_task_timer_Page Submit,11_task_timer_Click Count,12_task_real_or_fake,12_task_sharing,12_task_seen_before,12_task_timer_First Click,12_task_timer_Last Click,12_task_timer_Page Submit,12_task_timer_Click Count,13_task_real_or_fake,13_task_sharing,13_task_seen_before,13_task_timer_First Click,13_task_timer_Last Click,13_task_timer_Page Submit,13_task_timer_Click Count,14_task_real_or_fake,14_task_sharing,14_task_seen_before,14_task_timer_First Click,14_task_timer_Last Click,14_task_timer_Page Submit,14_task_timer_Click Count,15_task_real_or_fake,15_task_sharing,15_task_seen_before,15_task_timer_First Click,15_task_timer_Last Click,15_task_timer_Page Submit,15_task_timer_Click Count,16_task_real_or_fake,16_task_sharing,16_task_seen_before,16_task_timer_First Click,16_task_timer_Last Click,16_task_timer_Page Submit,16_task_timer_Click Count,17_task_real_or_fake,17_task_sharing,17_task_seen_before,17_task_timer_First Click,17_task_timer_Last Click,17_task_timer_Page Submit,17_task_timer_Click Count,slider_confidence_1,confidence_timer_First Click,confidence_timer_Last Click,confidence_timer_Page Submit,confidence_timer_Click Count,Experience deepfakes_1,Experience_detecting_1,Search_engine_1,reverse_image_search_1,genAI_1,media_literacy_timer_First Click,media_literacy_timer_Last Click,media_literacy_timer_Page Submit,media_literacy_timer_Click Count,Attention check 2,attention_2_timer_First Click,attention_2_timer_Last Click,attention_2_timer_Page Submit,attention_2_timer_Click Count,Honesty check 1,Honesty check 2,honesty_timer_First Click,honesty_timer_Last Click,honesty_timer_Page Submit,honesty_timer_Click Count,debrief_timer_First Click,debrief_timer_Last Click,debrief_timer_Page Submit,debrief_timer_Click Count,thank_you_timer_First Click,thank_you_timer_Last Click,thank_you_timer_Page Submit,thank_you_timer_Click Count,mobile,attention_1_failed,attention_2_failed,honesty_1_failed,honesty_2_failed,id
2025-04-01 12:22:48,2025-04-01 12:28:39,100,351,True,2025-04-01 12:28:39,,EN,I consent to participate.,9.475,9.475,10.816,1,Chrome,134.0.0.0,Macintosh,2048x1152,0,0,5.436,0,0,0,3.188,0,"Recycling,Composting",13.504,14.442,17.382,2,0,0,10.788,0,Definitely real,Yes,"No, everything was in order and the image was new to me.",8.874,12.395,15.098,3,Definitely real,Yes,"No, everything was in order and the image was new to me.",10.034,12.933,13.921,3,Probably real,Yes,"No, everything was in order and the image was new to me.",14.535,18.416,19.386,3,Probably real,Yes,"No, everything was in order and the image was new to me.",6.132,9.668,11.073,3,Probably real,Yes,"No, everything was in order and the image was new to me.",10.146,13.521,14.654,3,Definitely fake,No,"No, everything was in order and the image was new to me.",6.876,9.315,10.598,3,Probably real,No,"No, everything was in order and the image was new to me.",7.871,11.538,12.34,3,Definitely fake,No,"No, everything was in order and the image was new to me.",11.512,16.51,17.556,3,Definitely fake,No,"No, everything was in order and the image was new to me.",12.396,15.098,16.145,3,Definitely fake,No,"No, everything was in order and the image was new to me.",5.506,9.007,9.916,3,Probably real,Yes,"No, everything was in order and the image was new to me.",5.296,8.749,10.204,3,Probably fake,No,"No, everything was in order and the image was new to me.",10.893,14.267,15.84,3,Probably fake,No,"No, everything was in order and the image was new to me.",4.354,7.724,9.109,3,Probably fake,No,"No, everything was in order and the image was new to me.",8.706,12.411,13.557,3,Definitely fake,No,"No, everything was in order and the image was new to me.",7.112,11.148,12.236,3,65,11.288,11.288,12.099,1,4,2,6,6,0,10.613,27.581,29.109,5,I prefer audiobooks,10.904,10.904,11.93,1,No,No,3.748,6.797,10.85,2,0,0,21.199,0,0,0,3.237,0,0,1,0,0,0,G2_P0307
2025-04-01 12:22:27,2025-04-01 12:28:56,100,388,True,2025-04-01 12:28:56,,EN,I consent to participate.,3.683,3.683,4.61,1,Chrome,134.0.0.0,Windows NT 10.0,1536x864,0,0,1.461,0,0,0,2.396,0,"Recycling,Composting",7.752,8.263,9.019,2,0,0,8.471,0,Probably real,No,"No, everything was in order and the image was new to me.",10.104,16.574,17.971,3,Definitely real,No,"No, everything was in order and the image was new to me.",7.835,10.444,11.708,3,Definitely real,No,"No, everything was in order and the image was new to me.",4.628,9.016,10.071,3,Probably real,No,"No, everything was in order and the image was new to me.",14.069,16.882,17.604,3,Probably real,No,"No, everything was in order and the image was new to me.",11.036,14.515,15.457,3,Probably fake,No,"No, everything was in order and the image was new to me.",6.963,31.473,32.338,4,Probably real,No,"No, everything was in order and the image was new to me.",2.766,18.554,19.239,4,Definitely fake,No,"No, everything was in order and the image was new to me.",25.752,29.038,29.802,3,Probably fake,No,"No, everything was in order and the image was new to me.",13.017,15.642,16.361,3,Definitely fake,No,"No, everything was in order and the image was new to me.",24.887,27.309,28.041,3,Probably fake,No,"No, everything was in order and the image was new to me.",15.223,19.739,20.585,3,Probably fake,No,"No, everything was in order and the image was new to me.",18.161,21.161,21.84,3,Probably fake,No,"No, everything was in order and the image was new to me.",10.467,12.867,13.5,3,Probably real,No,"No, everything was in order and the image was new to me.",7.999,10.115,10.849,3,Probably fake,No,"No, everything was in order and the image was new to me.",9.936,12.606,13.681,3,60,3.984,3.984,4.651,1,3,2,5,0,0,2.921,25.616,27.083,6,I prefer audiobooks,5.224,5.224,6.303,1,No,No,1.948,3.793,5.322,2,0,0,21.211,0,0,0,2.597,0,0,1,0,0,0,G2_P0342
2025-04-01 12:15:05,2025-04-01 12:29:00,100,835,True,2025-04-01 12:29:01,,EN,I consent to participate.,2.357,13.902,16.519,7,Chrome,134.0.0.0,Android 10,412x915,1.7,1.7,5.301,1,0,0,13.88,0,"Recycling,Composting",3.666,41.359,45.107,5,19.078,19.078,20.201,1,Probably fake,No,"No, everything was in order and the image was new to me.",10.3,55.254,56.493,9,Definitely fake,No,"No, everything was in order and the image was new to me.",18.301,24.14,25.236,5,Probably real,Yes,"No, everything was in order and the image was new to me.",20.9,38.684,40.618,9,Definitely fake,No,"No, everything was in order and the image was new to me.",25.851,44.512,47.811,7,Probably real,Yes,"No, everything was in order and the image was new to me.",29.547,40.633,42.033,7,Probably real,No,"No, everything was in order and the image was new to me.",9.88,44.317,45.716,6,Definitely fake,No,"No, everything was in order and the image was new to me.",11.151,22.994,24.302,6,Probably fake,No,"No, everything was in order and the image was new to me.",13.6,21.123,22.592,5,Probably real,Yes,"No, everything was in order and the image was new to me.",20.204,30.001,31.611,7,Probably real,No,"No, everything was in order and the image was new to me.",26.453,53.257,57.548,8,Probably fake,No,"No, everything was in order and the image was new to me.",30.991,43.464,48.362,6,Probably real,No,"No, everything was in order and the image was new to me.",15.4,29.051,30.101,6,Definitely fake,No,"No, everything was in order and the image was new to me.",12.101,23.015,30.744,5,Definitely fake,No,"No, everything was in order and the image was new to me.",7.601,18.93,20.601,6,Probably fake,No,"No, everything was in order and the image was new to me.",13.301,21.811,25.791,6,52,5.684,5.684,7.021,1,3,3,1,0,0,21.991,68.543,70.07,16,I prefer audiobooks,13.602,19.732,21.1,2,No,No,5.1,14.601,16.857,3,13.222,34.981,41.353,8,0,0,5.958,0,1,1,0,0,0,G2_P0306
2025-04-01 12:23:51,2025-04-01 12:29:41,100,350,True,2025-04-01 12:29:41,,EN,I consent to participate.,1.305,12.231,14.255,13,Chrome,134.0.0.0,Android 10,360x772,0,0,1.168,0,0,0,2.301,0,"Recycling,Composting",2.732,21.317,22.486,6,13.714,13.714,14.835,1,Probably real,No,"No, everything was in order and the image was new to me.",2.105,8.155,8.819,7,Probably real,No,"No, everything was in order and the image was new to me.",3.962,9.75,10.284,7,Probably real,No,"No, everything was in order and the image was new to me.",5.4,14.041,14.879,9,Probably fake,No,"No, everything was in order and the image was new to me.",2.215,7.705,8.138,7,Definitely real,No,"No, everything was in order and the image was new to me.",1.254,10.226,10.786,12,Probably real,No,"No, everything was in order and the image was new to me.",4.056,7.45,7.957,6,Probably real,No,"No, everything was in order and the image was new to me.",6.07,10.477,11.018,8,Probably fake,No,"No, everything was in order and the image was new to me.",15.05,22.715,23.187,8,Definitely fake,No,"No, everything was in order and the image was new to me.",6.917,15.031,15.828,8,Probably real,No,"No, everything was in order and the image was new to me.",4.568,13.689,14.083,10,Probably fake,No,"No, everything was in order and the image was new to me.",4.156,9.449,10.062,6,Probably fake,No,"No, everything was in order and the image was new to me.",11.087,17.928,18.927,7,Probably real,No,"No, everything was in order and the image was new to me.",13.084,19.707,22.043,7,Probably real,No,"No, everything was in order and the image was new to me.",5.271,10.936,11.647,7,Probably fake,No,"No, everything was in order and the image was new to me.",4.494,13.025,13.504,10,60,6.862,6.862,7.567,1,2,2,6,3,2,6.334,27.8,29.654,17,I prefer audiobooks,4.631,11.5,13.037,4,No,No,2.424,6.088,6.722,4,4.848,17.618,18.238,20,2.599,3.383,4.073,2,1,1,0,0,0,G2_P0151
2025-04-01 12:25:38,2025-04-01 12:30:06,100,267,True,2025-04-01 12:30:07,,EN,I consent to participate.,3.733,3.733,4.637,1,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1920x1080,0,0,1.475,0,0,0,3.792,0,"Recycling,Composting",3.695,4.717,6.471,2,0,0,8.878,0,Probably real,No,"No, everything was in order and the image was new to me.",4.393,6.964,7.883,3,Probably real,No,"No, everything was in order and the image was new to me.",12.873,15.07,15.956,3,Definitely fake,No,"No, everything was in order and the image was new to me.",13.65,15.928,16.885,3,Probably real,No,"No, everything was in order and the image was new to me.",6.663,9.017,9.767,3,Probably fake,No,"No, everything was in order and the image was new to me.",2.905,4.904,5.6,3,Probably fake,No,"No, everything was in order and the image was new to me.",5.686,8.342,9.222,3,Probably fake,No,"No, everything was in order and the image was new to me.",7.874,10.005,11.295,3,Probably real,No,"No, everything was in order and the image was new to me.",10.661,13.537,14.431,3,Probably real,No,"No, everything was in order and the image was new to me.",5.106,7.922,8.774,3,Definitely fake,No,"No, everything was in order and the image was new to me.",8.003,14.893,15.601,3,Probably fake,No,"No, everything was in order and the image was new to me.",5.435,8.185,9.115,3,Probably fake,No,"No, everything was in order and the image was new to me.",6.595,10.996,12.04,3,Probably fake,No,"No, everything was in order and the image was new to me.",2.587,9.66,10.541,4,Probably fake,No,"No, everything was in order and the image was new to me.",3.357,17.86,18.6,5,Probably real,No,"No, everything was in order and the image was new to me.",10.786,13.085,13.867,3,50,3.791,3.791,4.841,1,4,3,5,5,4,2,15.929,16.655,8,I prefer audiobooks,4.685,4.685,6.231,1,No,No,2.68,3.54,4.76,2,0,0,13.779,0,0,0,1.651,0,0,1,0,0,0,G2_P0518
2025-04-01 12:24:08,2025-04-01 12:31:18,100,430,True,2025-04-01 12:31:19,,EN,I consent to participate.,0.821,4.113,4.936,4,Safari iPhone,18.3.1,iPhone,428x926,0,0,1.401,0,1.223,1.223,1.234,1,"Recycling,Composting",9.318,15.93,17.569,5,4.122,6.529,8.264,2,Definitely real,No,"No, everything was in order and the image was new to me.",10.344,21.519,22.22,5,Probably real,No,"No, everything was in order and the image was new to me.",8.45,12.793,13.819,6,Probably real,No,"No, everything was in order and the image was new to me.",22.8,27.19,27.997,6,Probably real,No,"No, everything was in order and the image was new to me.",2.601,22.757,23.558,19,Probably real,No,"No, everything was in order and the image was new to me.",9.086,12.928,14.083,6,Probably real,No,"No, everything was in order and the image was new to me.",8.061,22.968,23.855,12,Probably real,No,"No, everything was in order and the image was new to me.",3.372,18.132,18.871,11,Definitely fake,No,"No, everything was in order and the image was new to me.",3.036,13.174,13.942,12,Definitely fake,No,"No, everything was in order and the image was new to me.",2.906,18.668,19.401,8,Probably fake,No,"No, everything was in order and the image was new to me.",2.967,27.721,28.461,15,Probably fake,Yes,"No, everything was in order and the image was new to me.",3.769,16.794,17.525,11,Probably real,No,"No, everything was in order and the image was new to me.",6.503,12.097,12.701,6,Probably fake,No,"No, everything was in order and the image was new to me.",7.947,11.806,12.674,7,Probably fake,No,"No, everything was in order and the image was new to me.",4.087,24.79,25.479,17,Probably fake,No,"No, everything was in order and the image was new to me.",15.416,33.314,34,15,75,5.724,5.724,6.525,1,2,2,6,0,0,5.47,27.652,28.874,12,I prefer audiobooks,8.745,11.683,12.8,2,No,No,2.748,4.418,5.169,2,4.79,19.733,20.563,4,0,0,1.641,0,1,1,0,0,0,G2_P0182
2025-04-01 12:19:48,2025-04-01 12:31:21,100,692,True,2025-04-01 12:31:21,,EN,I consent to participate.,4.371,6.61,7.415,3,Safari iPhone,18.3.1,iPhone,402x874,0,0,1.153,0,0.702,0.702,3.681,1,"Recycling,Composting",5.548,20.71,22.072,4,1.704,3.563,11.533,2,Definitely real,No,"No, everything was in order and the image was new to me.",3.237,7.275,8.126,6,Probably real,No,"No, everything was in order and the image was new to me.",21.915,27.291,28.065,7,Definitely real,No,"Yes, I have seen this image before.",7.213,19.031,30.527,8,Definitely fake,No,"No, everything was in order and the image was new to me.",2.863,8.519,9.19,7,Probably real,No,"No, everything was in order and the image was new to me.",3.189,8.606,9.418,8,Probably real,No,"No, everything was in order and the image was new to me.",6.867,11.918,19.729,8,Probably real,No,"No, everything was in order and the image was new to me.",3.652,7.382,8.111,6,Probably real,No,"No, everything was in order and the image was new to me.",3.208,6.725,7.455,7,Probably real,No,"No, everything was in order and the image was new to me.",3.306,8.757,9.274,7,Definitely real,No,"Yes, I have seen this image before.",19.647,25.261,26.064,8,Probably fake,No,"No, everything was in order and the image was new to me.",5.52,17.167,18.023,11,Probably fake,No,"No, everything was in order and the image was new to me.",5.471,11.751,12.201,8,Definitely fake,No,"No, everything was in order and the image was new to me.",3.511,32.97,33.681,12,Probably real,No,"No, everything was in order and the image was new to me.",3.623,8.687,9.357,7,Probably fake,No,"No, everything was in order and the image was new to me.",47.527,56.569,57.401,9,55,2.697,9.926,11.02,7,3,2,5,6,1,3.808,21.148,22.191,16,I prefer audiobooks,22.53,24.51,25.489,2,No,No,2.733,6.429,7.34,3,6.465,21.944,23.979,6,4.301,4.301,4.971,1,1,1,0,0,0,G2_P0229
2025-04-01 12:27:50,2025-04-01 12:33:53,100,363,True,2025-04-01 12:33:54,,EN,I consent to participate.,1.445,4.509,5.796,2,Safari iPhone,Unknown,iPhone,390x844,0,0,1.693,0,1.578,1.578,2.471,1,"Recycling,Composting",3.632,11.471,12.301,4,5.788,5.788,9.162,1,Probably real,No,"No, everything was in order and the image was new to me.",5.655,12.424,14.024,6,Probably real,No,"No, everything was in order and the image was new to me.",1.823,8.12,8.875,7,Probably real,No,"No, everything was in order and the image was new to me.",1.748,7.514,8.434,6,Probably real,No,"No, everything was in order and the image was new to me.",4.78,14.389,15.275,7,Probably real,No,"No, everything was in order and the image was new to me.",2.535,12.565,13.584,7,Probably fake,No,"No, everything was in order and the image was new to me.",4.081,13.449,15.746,9,Probably fake,No,"No, everything was in order and the image was new to me.",8.616,14.963,15.759,7,Probably fake,No,"No, everything was in order and the image was new to me.",3.309,20.834,21.656,9,Probably real,No,"No, everything was in order and the image was new to me.",2.623,19.225,20.136,12,Probably fake,No,"No, everything was in order and the image was new to me.",9.206,14.072,14.944,6,Probably real,No,"No, everything was in order and the image was new to me.",2.497,10.349,15.145,6,Probably fake,No,"No, everything was in order and the image was new to me.",8.731,15.129,15.958,7,Probably fake,No,"No, everything was in order and the image was new to me.",5.333,11.655,12.454,7,Probably real,No,"No, everything was in order and the image was new to me.",3.097,8.854,9.98,7,Probably fake,No,"No, everything was in order and the image was new to me.",10.236,16.087,16.589,7,9,4.513,8.788,9.901,4,5,1,6,3,4,3.725,34.232,35.241,20,I prefer audiobooks,10.51,15.792,16.761,4,No,No,7.755,10.726,11.693,4,6.419,6.419,22.313,1,1.606,1.606,2.63,1,1,1,0,0,0,G2_P0056
2025-04-01 12:13:17,2025-04-01 12:35:58,100,1360,True,2025-04-01 12:35:59,,EN,I consent to participate.,87.587,87.587,89.802,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,39.074,0,0,0,192.366,0,"Recycling,Composting",10.33,12.371,28.701,2,0,0,290.18,0,Definitely real,Don't know,,6.261,12.472,15.476,4,Definitely real,Yes,,16.057,20.824,27.259,3,Definitely real,Yes,,5.605,11.356,13.467,2,Probably real,Yes,,10.259,14.626,16.255,2,Probably fake,No,,12.405,14.946,17.653,2,Definitely real,No,,37.095,48.057,48.657,4,Probably real,No,,4.188,15.86,20.294,2,Probably real,No,,1.82,3.909,6.571,2,Probably fake,No,,5.075,6.902,9.431,2,Definitely real,No,,11.086,17.655,19.886,2,Probably fake,Don't know,"No, everything was in order and the image was new to me.",14.341,30.542,31.713,3,Probably fake,No,"No, everything was in order and the image was new to me.",7.485,87.518,89.434,4,Definitely fake,Yes,,12.239,13.82,16.034,2,Definitely real,Yes,,31.691,33.181,34.854,2,Probably real,No,,45.231,47.481,50.633,2,83,18.862,18.862,19.909,1,4,4,5,4,4,8.276,30.198,32.672,6,I prefer audiobooks,8.198,8.198,20.307,1,No,No,42.842,47.121,49.053,2,0,0,15.699,0,0,0,3.015,0,0,1,0,0,0,G2_P0373
2025-04-01 12:31:23,2025-04-01 12:37:26,100,362,True,2025-04-01 12:37:27,,EN,I consent to participate.,34.624,34.624,35.863,1,Chrome,134.0.0.0,Windows NT 10.0,1366x768,0,0,3.753,0,0,0,1.795,0,"Recycling,Composting",9.972,10.485,11.869,2,0,0,8.564,0,Probably real,No,"No, everything was in order and the image was new to me.",5.137,8.425,9.068,4,Probably real,No,"No, everything was in order and the image was new to me.",7.151,9.956,11.075,3,Definitely fake,No,"No, everything was in order and the image was new to me.",10.627,13.425,14.106,3,Probably real,No,"No, everything was in order and the image was new to me.",13.349,17.177,18.144,3,Probably fake,No,"No, everything was in order and the image was new to me.",5.434,7.682,8.802,3,Probably fake,No,"No, everything was in order and the image was new to me.",9.391,15.862,16.875,3,Probably real,No,"No, everything was in order and the image was new to me.",11.94,16.035,16.945,4,Definitely fake,No,"No, everything was in order and the image was new to me.",8.131,10.209,11.318,3,Probably real,No,"No, everything was in order and the image was new to me.",15.067,17.981,18.781,3,Probably fake,No,"No, everything was in order and the image was new to me.",9.136,14.065,14.63,4,Probably fake,No,"No, everything was in order and the image was new to me.",24.753,27.067,28.089,3,Definitely fake,No,"No, everything was in order and the image was new to me.",9.076,11.739,12.61,3,Probably real,No,"No, everything was in order and the image was new to me.",15.233,17.383,18.58,3,Probably fake,No,"No, everything was in order and the image was new to me.",9.11,11.238,12.294,3,Probably real,No,"No, everything was in order and the image was new to me.",13.328,16.088,16.874,3,35,4.542,4.542,5.21,1,1,0,6,4,1,3.06,18.343,19.49,7,I prefer audiobooks,4.043,4.043,7.413,1,No,No,1.89,3.568,4.44,2,0,0,21.948,0,0,0,1.735,0,0,1,0,0,0,G2_P0434
2025-04-01 12:32:49,2025-04-01 12:38:17,100,327,True,2025-04-01 12:38:18,,EN,I consent to participate.,1.908,1.908,3.067,1,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1300x730,0,0,1.331,0,0,0,5.266,0,"Recycling,Composting",9.006,11.264,11.894,3,0,0,8.757,0,Probably real,No,"No, everything was in order and the image was new to me.",5.476,8.152,8.939,3,Probably real,No,"No, everything was in order and the image was new to me.",6.001,8.982,10.035,3,Definitely real,No,"No, everything was in order and the image was new to me.",5.119,7.943,8.754,3,Probably real,No,"No, everything was in order and the image was new to me.",7.18,10.525,10.977,4,Probably real,No,"No, everything was in order and the image was new to me.",6.74,9.395,11.987,3,Probably real,No,"No, everything was in order and the image was new to me.",6.812,9.646,10.558,3,Probably fake,No,"No, everything was in order and the image was new to me.",26.057,28.655,29.478,3,Probably real,No,"No, everything was in order and the image was new to me.",3.645,7.385,8.671,3,Probably fake,No,"No, everything was in order and the image was new to me.",30.627,34.247,35.767,3,Probably real,No,"No, everything was in order and the image was new to me.",7.013,10.432,11.345,3,Definitely fake,No,"No, everything was in order and the image was new to me.",6.203,8.993,9.921,3,Definitely real,No,"No, everything was in order and the image was new to me.",6.281,8.869,9.8,3,Definitely fake,No,"No, everything was in order and the image was new to me.",9.741,12.233,12.952,3,Probably real,No,"No, everything was in order and the image was new to me.",5.371,18.723,19.6,4,Definitely fake,No,"No, everything was in order and the image was new to me.",3.089,5.884,6.746,3,61,3.397,3.397,4.47,1,3,3,5,5,4,2.101,21.363,22.329,6,I prefer audiobooks,6.57,6.57,7.965,1,No,No,2.325,4.498,5.638,2,0,0,34.201,0,0,0,2.023,0,0,1,0,0,0,G2_P0081
2025-04-01 12:30:12,2025-04-01 12:38:28,100,496,True,2025-04-01 12:38:29,,EN,I consent to participate.,5.236,5.236,6.392,1,Chrome,134.0.0.0,Windows NT 10.0,1600x900,0,0,2.319,0,0,0,4.893,0,"Recycling,Composting",23.471,24.219,26.613,2,0,0,19.273,0,Probably fake,No,"No, everything was in order and the image was new to me.",12.37,16.261,17.571,3,Probably fake,No,"No, everything was in order and the image was new to me.",7.902,11.25,12.509,3,Definitely fake,No,"No, everything was in order and the image was new to me.",12.966,16.401,17.671,3,Probably real,Don't know,"No, everything was in order and the image was new to me.",12.154,15.552,16.726,3,Probably fake,No,"No, everything was in order and the image was new to me.",23.358,32.094,34.199,3,Definitely fake,No,"No, everything was in order and the image was new to me.",11.077,19.015,20.339,3,Probably real,No,"No, everything was in order and the image was new to me.",19.144,25.678,26.802,3,Probably fake,No,"No, everything was in order and the image was new to me.",8.618,12.292,14.803,3,Probably real,Don't know,"No, everything was in order and the image was new to me.",22.918,26.796,28.319,3,Definitely fake,No,"No, everything was in order and the image was new to me.",10.024,17.06,18.403,3,Definitely fake,No,"No, everything was in order and the image was new to me.",17.275,22.357,23.416,4,Probably real,No,"No, everything was in order and the image was new to me.",14.214,17.684,19.248,3,Probably real,No,"No, everything was in order and the image was new to me.",22.135,27.451,28.854,3,Definitely fake,No,"No, everything was in order and the image was new to me.",8.428,15.258,16.541,4,Probably real,Don't know,"No, everything was in order and the image was new to me.",23.998,29.582,30.801,4,15,9.243,9.243,10.394,1,1,1,6,1,1,5.778,31.062,32.996,5,I prefer audiobooks,9.103,9.103,15.187,1,No,No,2.1,4.236,6.665,2,0,0,27.28,0,0,0,4.881,0,0,1,0,0,0,G2_P0331
2025-04-01 12:32:23,2025-04-01 12:40:04,100,460,True,2025-04-01 12:40:05,,EN,I consent to participate.,1.346,4.77,5.969,8,Chrome,120.0.0.0,Android 10,384x768,0,0,2.2,0,0,0,12.601,0,"Recycling,Composting",18.741,37.333,40.414,8,6.659,7.37,15.901,2,Definitely real,No,"No, everything was in order and the image was new to me.",4.9,16.1,17.121,10,Definitely real,Yes,"No, everything was in order and the image was new to me.",8.273,24.952,26.324,13,Definitely real,No,"No, everything was in order and the image was new to me.",1.941,10.532,11.141,13,Definitely fake,No,"No, everything was in order and the image was new to me.",3.563,9.491,10.479,8,Definitely real,No,"No, everything was in order and the image was new to me.",2.194,16.788,17.414,17,Definitely real,Yes,"No, everything was in order and the image was new to me.",2.023,24.222,25.319,21,Definitely real,No,"No, everything was in order and the image was new to me.",2.329,6.924,7.918,6,Definitely real,No,"No, everything was in order and the image was new to me.",7.576,23.79,27.096,13,Definitely fake,No,"No, everything was in order and the image was new to me.",4.064,9.67,10.593,8,Definitely real,No,"No, everything was in order and the image was new to me.",3.008,12.24,13.023,9,Definitely real,Yes,"No, everything was in order and the image was new to me.",4.701,14.37,15.2,7,Definitely real,No,"No, everything was in order and the image was new to me.",5.385,14.031,17.427,11,Definitely fake,No,"No, everything was in order and the image was new to me.",1.728,6.602,9.301,9,Definitely fake,No,"No, everything was in order and the image was new to me.",5.821,9.858,10.701,6,Definitely fake,No,"No, everything was in order and the image was new to me.",2.701,16.439,17.296,9,100,4.614,5.6,7.331,3,5,6,6,6,5,3.3,35.527,36.727,22,I prefer audiobooks,14.857,17.853,21.281,3,No,No,5.1,8.119,9.604,3,6.215,23.086,25.501,18,3.063,3.063,5.588,1,1,1,0,0,0,G2_P0243
2025-04-01 12:34:42,2025-04-01 12:40:45,100,363,True,2025-04-01 12:40:46,,EN,I consent to participate.,3.075,3.075,3.829,1,Firefox,128.0,Windows NT 10.0,1700x960,0,0,1.275,0,0,0,2.149,0,"Recycling,Composting",12.114,14.034,14.997,2,0,0,11.753,0,Probably real,No,"No, everything was in order and the image was new to me.",20.787,23.698,24.521,3,Probably fake,No,"No, everything was in order and the image was new to me.",3.954,7.005,8.131,3,Probably real,No,"No, everything was in order and the image was new to me.",15.124,17.143,17.746,3,Probably fake,No,"No, everything was in order and the image was new to me.",16.319,19.041,19.747,3,Definitely fake,No,"No, everything was in order and the image was new to me.",5.528,7.598,8.687,3,Probably fake,No,"No, everything was in order and the image was new to me.",10.421,12.387,13.394,3,Probably real,No,"No, everything was in order and the image was new to me.",14.103,16.106,17.056,3,Probably fake,No,"No, everything was in order and the image was new to me.",22.221,24.589,25.399,3,Probably fake,No,"No, everything was in order and the image was new to me.",22.035,23.827,24.831,3,Probably fake,No,"No, everything was in order and the image was new to me.",18.162,20.21,21.105,3,Definitely fake,No,"No, everything was in order and the image was new to me.",6.432,8.924,10.359,3,Probably real,No,"Yes, I have seen this image before.",13.161,15.209,17.884,3,Probably fake,No,"No, everything was in order and the image was new to me.",16.452,18.539,19.671,3,Probably real,No,"No, everything was in order and the image was new to me.",14.892,16.834,17.645,3,Definitely fake,No,"No, everything was in order and the image was new to me.",14.633,16.252,17.844,3,29,3.791,3.791,4.567,1,2,2,5,4,0,3.386,14.113,15.249,5,I prefer audiobooks,6.1,6.1,6.884,1,No,No,2.805,5.349,6.004,3,0,0,17.398,0,0,0,1.733,0,0,1,0,0,0,G2_P0104
